X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30
21.551134,-1.9915869,-1.9422601,-3.365414,0.92865485,-13.520773,5.547207,-11.80541,-7.957777,-4.354314,0.14349236,4.844629,-6.222921,-2.7795482,5.1405554,-1.0810964,0.25510326,-6.7133994,-8.359187,2.8465335,-5.793781,3.186142,3.9706993,-0.85794693,0.26473346,1.8621476,4.4441366,8.886249,-4.4681706,-1.6608976
27.31072,-6.0554843,5.0158763,-5.8475056,-3.1457381,-4.2738576,1.3212198,-1.7292663,-0.5913266,10.770757,10.153968,4.3762608,-4.042232,0.46241805,0.16684112,-4.9371657,4.793869,1.6950272,-4.9041705,-7.294937,-3.9862177,-2.5846136,0.044792462,3.8493176,-2.267495,4.024015,0.4531695,-4.0043287,-3.8225164,6.311405
19.86655,8.311645,3.6721816,21.070604,-6.922358,-1.3789741,5.545677,0.4989997,-4.7115016,-2.235513,-2.3915749,-3.8772714,7.7769,3.4492178,-2.4220939,-1.9600434,0.45807505,-3.8831372,-3.1362028,2.894549,-4.103479,-0.40584177,-1.6872082,-1.1402806,1.5071087,-5.8635087,-4.078519,-2.922965,2.3891547,-8.297087
8.593512,7.431966,-3.7170143,-1.0771056,5.0863247,-5.037393,-7.2385573,-4.0483694,8.567542,-4.601778,-0.024271319,2.8528183,0.9302218,0.48821992,-6.9081554,-7.610156,-7.67673,-3.6281843,4.485548,2.9043982,2.3652763,8.718457,0.658926,6.031605,-1.2127519,1.2123529,2.9888713,3.4395943,1.6488502,-0.9512163
3.921805,3.2506616,-7.173143,1.8905787,6.2827954,-0.49799383,-2.521591,-2.8233278,-4.1247063,4.393406,-7.288978,-0.9895625,-5.220334,2.2542067,-1.3276538,2.0117528,-2.3852773,0.37606922,-0.5719973,0.0015962526,1.4702731,1.9652425,-6.888902,5.654946,-5.1738143,-0.65378505,1.8061321,-0.9497262,6.3308864,0.67218614
-12.471982,-9.708103,4.3623724,3.274304,2.9155195,1.327008,-4.1619544,3.8992796,2.4609928,-2.0656593,-6.7924714,0.34941396,-8.542008,-0.8281125,2.725866,1.9891596,-0.20270127,-8.667363,-0.9045406,1.1577917,-0.68468285,-0.54843193,8.88892,-4.930928,-1.2151471,6.471459,-4.893436,0.073757574,8.99253,0.11268292
29.06254,-0.9070175,6.004086,-5.120148,-1.0263239,-2.565891,0.8562663,3.6686661,6.2763686,-11.617021,-1.2642894,5.097084,4.2795086,15.243229,-1.0733328,-1.7181064,1.7934703,4.4460754,4.1788597,3.878436,3.7563295,-3.5656934,2.59479,-1.8992727,5.29609,9.985175,-4.5479593,0.118323505,1.314598,-2.4134
3.57329,-22.287502,6.7720222,5.7840834,16.98335,7.4719753,8.049238,0.1393648,-6.449317,-1.8070219,1.0700723,-13.260042,9.8553295,2.3050814,-6.0035825,-4.8019714,5.5350657,-4.926226,-1.331543,-3.1899104,-5.7338014,1.2872831,-11.329654,8.478117,-0.48543444,-10.467055,-0.9759637,-2.7919502,9.077478,-4.9885225
26.811733,-2.2733586,-2.4669394,5.0658164,0.6032335,15.665842,3.0739222,0.6134755,-1.9189339,0.9451104,7.2900724,1.9767997,-0.17544384,1.369282,3.7859783,-1.3600812,1.7278683,1.136034,-12.409723,-0.072030336,-3.622461,-3.180049,-1.8475184,-6.502142,-4.0474787,1.0715338,0.8829138,-5.855948,-2.785737,-1.9201634
37.182068,-11.247539,4.577506,9.257431,-9.327736,6.329005,5.351477,-4.3406544,-2.8969696,-5.961749,-1.7352611,0.0026943008,-1.4402776,-1.8755543,5.256232,3.0556686,-1.3175443,2.5553205,-1.8994658,0.017432846,-1.0561197,-0.7155175,1.5955379,-2.4320252,-1.8753176,-1.8622749,-5.955992,0.14455795,1.9892882,-1.6604034
25.118675,-6.230531,-10.684191,-2.5304368,2.022366,-0.3295563,-2.6727138,-5.7210665,2.8660884,4.5474567,0.6111069,-3.3411856,3.5238917,0.7858058,-0.41625723,-0.5741086,1.9180746,3.5093975,-6.139628,3.718888,3.7385337,-0.78943926,5.907979,7.400515,4.4847264,-2.0069087,-4.7221365,-10.1519985,-4.9369855,1.0594116
12.989238,2.708185,-8.310092,3.3433943,0.38702023,6.356736,-6.2171917,-0.059116606,0.32813904,0.93312335,0.8030392,2.0010593,-1.3918576,1.3578417,-2.343494,-2.879458,0.21502711,-6.476192,6.114479,9.320685,-6.3937597,2.751964,-0.14656894,-1.6612356,0.51095957,3.9477334,4.102674,1.1631342,5.420756,-6.9852343
14.440269,9.56611,11.996975,2.7931385,5.0976067,7.1624126,4.7733536,5.277252,-2.787986,10.491978,5.6866555,-1.5326856,-1.4054723,-3.5129144,-3.8567307,-5.688318,2.0483558,7.215185,0.29833496,1.0483688,1.1795363,-10.077501,-4.249262,1.4078094,-0.2061404,4.936578,3.9924822,7.4928017,-0.3769456,5.7980003
16.774006,-5.903197,-6.3455935,0.2935131,-3.2621412,-0.21525678,-12.073518,-1.818626,5.1945834,2.4544876,0.47588116,-3.3418758,1.6346072,0.5184002,0.9262497,-2.2910526,1.6624706,-12.313212,3.6933804,0.90865666,8.743022,0.2387247,-5.4481425,-1.3390616,3.2850819,-4.6933837,2.5814621,2.3851802,5.7460284,-4.0064974
11.10501,2.2464259,0.92123663,6.9983125,-4.173853,3.8520806,-10.977638,2.4367676,8.390078,11.121244,4.191675,1.8197316,2.4678514,-1.3262955,3.7457995,7.712355,-1.294564,1.6886071,-6.39653,-1.0215806,-1.2223443,-0.53828114,-1.0898418,0.87433946,-3.2037625,-2.6532648,2.5243387,-3.8648074,1.3509786,5.303758
22.778084,-2.9049754,0.14370123,12.688574,-0.43240726,-6.3375044,7.6775036,-0.50008154,5.5812864,14.692993,9.918946,-0.3237437,-4.854663,4.211481,1.389101,-4.3000813,4.205106,0.009419168,4.9813213,1.9466447,2.8095508,-5.199821,4.6615973,5.8317575,1.2196751,11.983326,-3.4172192,2.1683228,-0.17649819,-10.081235
7.8740215,-1.9240404,-11.144911,-0.95256346,0.7868195,9.038457,-5.5605345,10.813305,-5.847798,-0.1636094,8.549364,-6.7404194,-5.4956336,11.458039,0.48304,2.2077863,-4.703632,2.7971458,2.6350682,-1.5320293,2.2996688,-0.26904818,-7.252877,-4.2084064,-9.280801,1.805902,8.989954,8.717414,-1.8707632,-4.9661613
10.772745,7.5167203,6.219035,3.2574944,-0.9685391,-1.8281131,0.008908254,4.475501,-2.5593054,-1.24537,2.932954,-1.7615252,-3.4897296,13.00432,-4.9701767,-0.7850263,-1.4081255,-0.7360435,0.4814139,9.361378,2.4597228,6.2801437,4.252469,2.0700345,2.1787531,7.350579,3.1362152,2.7236185,1.4561211,5.4305897
19.38168,3.0850377,7.678635,-1.3108011,-9.777467,9.027311,3.2628934,-2.356489,0.18004787,-1.9790552,-3.4079728,-2.1029153,3.6635206,-0.14878295,0.19584192,0.76725507,-1.5038908,1.3426596,-2.324466,1.4759486,0.39712578,1.3932834,3.408313,3.0991197,0.37908357,-4.167082,3.001402,-3.8165228,1.2458425,0.57950485
-1.7427765,-12.068343,6.09442,8.785391,13.108357,-4.386658,-3.524081,-2.2619982,-10.086966,-2.1923602,-8.365018,-9.211784,5.1253796,0.196386,3.4544108,-1.5432957,9.766445,1.1283257,-3.0156815,-4.0286474,4.420046,-1.5858902,-3.4221392,6.167814,1.9352998,0.96474856,-7.6351643,-1.9823294,-5.427197,3.0789294
13.614807,1.6435039,0.61141324,-6.4605846,7.605778,-6.110838,-2.7189233,-2.6524713,5.584654,-3.488536,0.80059004,2.237038,10.884085,-6.0719886,-2.4603977,-4.1755266,-4.504144,-7.4520373,-0.35437787,-0.35334787,1.9212878,-3.7471414,-7.4869804,-4.146166,4.0147448,-1.79169,-4.117795,-5.5465846,-1.8390878,-5.3976755
6.8852377,10.37505,0.6341005,15.865586,-3.4928403,-11.084871,2.5425658,-4.094976,-0.044894233,-1.9744635,7.2468634,-0.27223024,-10.447025,2.3841093,-2.3309731,3.1608095,-0.96603405,-10.450388,1.2918534,3.8382232,6.7267118,4.708629,-3.6840162,6.4986362,7.703798,-1.1899862,3.1257708,0.19143115,2.560047,-0.2420599
22.681755,-5.201094,-3.944154,1.9790591,-6.064304,-3.716129,11.067467,-0.49261126,-0.22492164,-2.6224854,1.0195515,-2.9780455,-0.021549363,3.7525618,-2.9054284,8.444797,-1.1506523,-2.2560773,4.9062295,0.34953243,3.3899357,-7.647112,-3.3701744,-3.070237,2.3239973,4.2013493,-4.1850867,-4.6729827,-5.3968635,1.0335615
6.312083,-0.9187583,-7.319201,4.577445,7.3115125,6.636572,-2.0897698,1.5451494,7.140615,-6.065285,7.8697605,-6.1591206,0.14459307,4.046365,-7.0854344,-5.1877537,5.7158146,2.108177,-7.9760504,-5.985045,-1.2358571,3.707079,1.328669,-2.7002609,-6.1931243,-0.5561028,-4.9644575,3.7630897,1.3479712,1.2567745
14.599552,2.6886942,-11.783763,6.2504168,0.033502094,0.18923709,-7.4354043,-0.2877355,11.048068,-2.7264388,0.7738067,-6.775337,2.974058,3.835128,-6.8188963,1.4333296,4.1462574,0.22542708,0.050110213,7.7553215,0.2727854,-2.6323087,2.130598,-9.085134,-0.1939604,-2.467598,-0.45500416,8.351307,3.3899643,-7.5702276
19.247526,-6.908586,-5.6219788,0.15499848,-5.242345,0.8228539,-9.732087,-1.7745944,4.8076086,8.485066,-0.36189094,-4.5815816,4.426993,1.7198813,1.0790664,-5.156525,1.7131637,0.4051456,-0.3521134,1.3791028,3.808937,3.0633588,-2.1414053,1.697876,3.962223,-8.602224,1.1719265,4.551577,0.87635946,2.437782
24.267021,-3.202119,0.93612725,-5.035457,8.070646,-7.4551663,-7.0756397,-6.7290173,4.4285693,-4.336873,-7.3717494,-2.3225403,3.761856,-0.06357647,6.7657065,-6.2523384,0.50428104,3.2872336,-3.68595,2.0922742,-0.07513477,-6.9929695,-3.0765772,2.8191483,0.21022986,0.26446214,-5.226923,-1.044155,-2.9014883,-0.024361372
28.443571,-15.692626,6.8130994,-7.2600675,4.661941,1.4569699,7.4883184,-2.9383492,-3.1160507,-0.27479357,-0.95538694,0.49087462,-0.1827488,-5.742157,-0.18827257,2.8561282,6.6429324,3.7617743,0.63716954,0.43378994,2.2144644,7.0375834,2.2462199,-1.0527748,-4.073878,0.600641,1.6189324,5.931666,-7.3180804,-6.807847
28.195873,-10.097642,-6.004425,-1.6258541,-6.0092373,-5.5668335,8.612816,-10.392672,-0.18201692,1.9110994,4.511948,-5.2982345,-5.7920456,-2.0816295,-1.1790098,0.5275914,-7.9024916,1.2368271,2.10096,-2.8137796,0.28946632,0.973716,3.8787012,1.2382542,-8.200516,1.7077503,-0.83979374,-0.58366776,-0.8725796,-0.08397324
9.266335,1.8721741,-0.7059144,6.2521935,-3.518389,-4.5695143,-2.0999382,0.84829664,-6.0920153,0.93878144,0.06800274,-1.5096666,5.085153,3.3178766,-5.8660674,0.36749962,6.5439634,4.8684573,-1.5785475,-4.609451,1.267963,4.040829,0.60506004,-2.321715,-0.7995208,-5.6673827,-3.332101,1.82126,2.98323,-0.89094836
22.350945,-12.048464,-7.12309,-5.4335012,-8.3788595,3.3031485,2.4782696,12.78381,-5.4177494,1.0627742,-3.6623816,3.3033228,-3.3615587,-3.4734023,1.7855725,-4.090636,-0.8859545,-0.654452,-2.0790398,1.2073871,-3.7349315,2.5372243,2.3093634,2.2822704,0.05162831,0.32294133,-1.2259933,1.9090853,-8.000274,6.7226744
16.756657,-4.2080646,-12.649216,-3.915755,-4.8485484,8.555617,-1.9498068,12.677654,1.1204627,-6.642339,3.2359645,-6.548904,-2.533302,-0.6486249,3.7579358,-3.7250617,-0.7323742,3.4271793,-1.7795321,1.4761254,-4.9463563,-4.5860925,0.8724066,-7.1397166,5.3294816,-6.894793,-2.698512,-5.6898203,-8.007858,-2.1111689
23.071655,3.8869822,8.553587,4.3552995,-8.716194,8.567519,-0.2800655,-0.85382766,-0.074124224,0.32155704,-7.863147,-2.4890442,6.517618,-0.933263,1.753613,5.5066423,-2.3570101,2.4780698,-4.8315434,-3.6840587,3.4888897,-4.2626815,4.226195,-0.20772472,-2.4680283,-5.527541,0.3439163,0.5957336,-0.016229732,1.7715486
21.30384,-1.4291834,-4.0865006,5.8325,-13.035211,-5.4434,3.3526058,-5.7203455,-1.2058663,7.283384,7.299474,-0.609819,1.8208957,3.3305686,1.1813369,2.4677203,4.185621,-0.676807,-3.885856,1.551205,-2.4977348,4.6920295,-1.5554662,4.9725537,-4.4440494,0.07901128,6.8163567,-0.26374727,-4.330997,-3.82182
7.679086,9.471403,6.9767556,-8.78648,4.1983805,-5.6654925,-4.7432837,-0.54504627,-1.865274,3.9320772,5.66219,3.355764,1.010582,0.580739,0.2253197,-2.6375532,-0.5682129,1.212468,0.7672075,-11.217359,0.6730953,4.3244977,7.014489,-9.513759,2.103068,6.6761584,4.707051,-2.950449,0.6314488,-2.836348
26.699528,-8.733255,-3.39572,-2.1866136,-7.386258,-4.6302047,5.402536,4.2568684,2.3320158,-3.711354,3.249364,-5.2251987,3.8973505,-4.4851165,-5.5614758,-0.7242112,-1.3274028,2.8139088,-2.3794239,5.15095,-1.1611241,-2.4275436,4.0724535,4.2524257,0.5357628,-5.449282,3.306989,-0.058390357,2.9167945,3.8023708
22.049118,-4.038264,-0.81518584,-5.273295,0.071778774,-2.9306421,-1.820475,-3.2451375,7.6378703,-2.8830624,-1.5228182,-5.869628,2.6775422,-4.0004377,0.054627214,1.299042,-1.4351792,-9.87749,1.7461748,2.805438,-7.026252,-0.17929025,-0.017651899,-1.8861032,-0.42959592,-3.3644822,4.53169,-2.8979163,-2.453437,2.067422
6.8637705,7.0326004,6.736252,2.3444414,2.2862353,0.99510956,-4.5620227,-1.120156,2.9151936,-7.380614,-2.8226202,-1.3484018,6.1584826,-6.773548,-3.7835941,-2.4706488,1.5706345,-2.5252945,8.925185,-3.2493072,-1.9025452,7.2984514,-2.9768724,3.5197766,-2.074788,0.87159604,-1.5081369,-6.5718355,8.122885,-1.2661204
26.390013,-6.248484,1.7806166,-9.461562,-1.2621223,-0.27950975,5.8795357,-3.9567933,1.5325224,2.837409,2.130881,1.7185082,2.9072225,2.413514,-0.39165387,-1.0010574,2.5277112,4.913312,-1.5176855,0.9604253,-2.6315877,1.973415,-3.6346798,-3.4885461,-3.535078,4.801359,9.620041,-1.2973223,-3.615842,-1.7470393
31.195982,-3.4683578,1.3420688,10.014391,-9.936031,4.0274158,6.4379745,-2.6966052,0.8217103,-14.0322275,0.35800254,-5.714897,-6.1817274,2.9487007,0.026685048,-3.5434647,-2.6191041,-1.3744371,1.3337002,2.3684728,3.8943872,-1.5470928,-1.6847502,-4.874357,2.3772645,-6.2641854,4.871944,3.4576714,-3.3529615,8.716953
29.684849,-14.506211,-2.910694,0.7776921,-1.0966543,0.026696362,1.0594928,-3.7927365,5.9054403,-1.5751303,-4.132493,-1.3537624,-1.5970585,-0.87509143,4.626138,1.7637687,-6.3131685,0.6923282,3.1695256,2.661594,5.2955503,2.0314634,-4.0246825,1.8739278,3.6365578,0.97688246,-0.33031678,6.3788557,-8.636513,3.4952285
13.709185,5.9016104,4.0482635,-8.0338125,3.2196803,-1.8833927,-4.274308,0.12298732,4.3030467,0.002976722,-4.4719687,0.628108,0.6099137,-0.10737157,-4.495949,-3.7357342,6.2803297,5.3137093,-3.9608464,-0.66778046,2.470489,-0.66428155,0.57094324,-2.8805459,-5.2638946,2.0132353,-2.1175234,-1.1823564,-5.186381,-3.3376772
5.07545,-0.8125481,-3.9328234,11.352494,6.0248547,1.1495575,-12.5669985,3.66893,7.25344,2.7366714,-2.391807,-2.155786,0.6488445,1.579185,-1.248233,9.425005,9.302405,-4.19297,2.641937,2.7001612,3.6732347,3.229571,-2.2520907,7.1176395,2.1956198,-9.495333,2.5342338,2.9961395,-4.965637,1.0979856
1.7209239,5.8995886,-1.1309723,7.2271495,-5.5024686,3.4304554,-6.5507946,-0.64467645,0.11107162,-4.8148417,-1.3008122,-0.9362087,2.6912706,-0.064857826,1.8724165,-5.65031,1.89385,4.5612617,5.252437,-7.050221,2.965373,3.20213,0.5653765,1.1293439,1.027774,7.3492417,2.7397723,3.531799,7.993059,-1.2504096
8.852251,10.077848,10.714659,5.479808,-4.4793596,11.1635275,-3.411754,-1.4175673,-3.7075906,-4.8291163,-7.1704817,-3.2992933,6.0510345,-0.2955223,-2.959266,-2.8445325,-2.2614062,1.4812279,-0.46183655,-0.7347873,-3.4741123,0.40739667,1.3686916,-1.0362668,-1.0848176,-0.4029309,1.2248442,-3.304638,-0.6761599,-4.5332584
3.7744744,-0.072821975,-2.1724904,4.100572,-0.24127446,0.74843764,-7.6770096,1.4651829,4.7218447,6.7504926,1.204488,-2.4546416,0.92153955,2.7449238,-2.9218645,1.0617049,5.4246306,-2.2967458,2.5961382,4.764449,5.0414968,6.376689,-0.7111595,2.1286142,7.2190456,-3.747964,2.439638,-6.0835695,-3.1203914,1.9185408
12.441007,5.949852,2.3962455,-5.335112,10.490072,-9.015605,-8.818619,-3.2766304,-4.3843255,2.301265,-0.18220259,-2.043349,-3.0325594,6.890722,0.9609312,9.144645,-6.9592576,-0.078497864,-2.5212803,-4.4886255,-4.55104,3.4291458,5.666959,2.9348087,2.0630841,-6.523651,-1.5086398,1.3172948,-2.6729226,3.2626262
12.428416,4.3499627,3.9469543,-1.358787,10.921251,-10.101018,-9.149615,-1.9626843,-3.688339,-1.078034,-4.3198857,0.20556962,-4.520127,-1.1458676,-11.725306,-0.10743304,-1.9689059,6.7502055,-6.222399,0.014096633,-0.6675788,-0.53493756,-4.9432497,-2.0647125,3.8301203,5.8184624,5.8017025,1.4740164,3.5835943,-4.9045877
15.016329,0.69838524,1.8537303,-10.658342,3.2653966,-3.4640605,-0.2539193,-6.1097918,-0.46777984,3.204596,-6.32742,5.6493306,-6.2594423,-10.927487,0.91381496,-2.8605144,0.68397987,-6.400661,1.0826881,-0.70725447,5.8859386,1.3509877,-0.65076435,-0.75113124,3.7242067,2.072964,-7.0614533,-2.532419,1.1164418,-3.3778625
9.81456,0.41872245,-8.312883,-3.1186693,-7.5685186,-6.16069,6.9799414,13.076855,-3.3776813,-1.4974393,2.8742929,-6.0695615,-5.800506,1.1262177,-3.5644846,-0.7061416,6.1564307,-3.037132,0.4231918,-0.18754905,-0.2067834,-1.3712307,-1.7314721,1.1845316,2.9512982,4.0874505,-2.0941162,2.8777308,0.44492942,8.54319
12.052044,10.700986,9.300585,-5.948595,0.9609869,-5.500415,-7.683789,-0.9781333,2.5163913,-2.43234,7.729835,1.4149889,-0.21918608,-7.8073673,-2.397102,-2.638757,8.459236,1.5235134,3.2435045,8.799552,1.8094727,3.1857843,-1.6843836,-0.38213897,1.6863103,3.195711,12.522281,-1.3494189,-2.758787,-3.6519423
16.940746,-1.1393859,-1.9167818,3.677454,-5.4866395,3.6128945,-3.7736435,1.0900311,6.6301656,4.178425,2.5313935,0.94800836,1.9219905,0.4870692,1.7359581,-0.68436205,0.008944982,3.6920378,-5.5756783,0.33363315,-2.2130132,-2.400982,-1.7845229,0.053713765,4.8438315,-2.5675147,-3.0102422,0.06521516,-3.426185,7.415073
15.930512,-11.993102,-2.3249648,-3.8269374,-6.2974606,3.1840014,4.174504,16.036482,-2.3937542,6.502816,4.384528,-2.7202618,0.5258684,3.8542004,7.777231,5.415409,-1.6146094,-4.9056616,3.661284,-5.7975993,-4.566387,3.35575,7.0542693,2.9670966,3.9913003,4.7214065,-3.2027786,-2.3988783,-3.3701773,3.480984
1.3206567,-1.9608551,-3.8058271,-3.8923995,-8.220879,4.8867326,0.33609268,2.0000768,0.8300863,-3.9253225,-0.6621862,3.6531715,1.8213831,3.5802314,-2.134193,-3.15105,6.0612307,-4.391485,1.6063168,-5.45306,3.1277926,0.08518096,1.6170889,3.7953196,5.6053157,3.7753437,3.0540185,2.358435,2.0177324,5.009731
11.707818,7.4149446,0.7486351,16.64472,-5.784823,8.273842,-1.9818534,0.31466532,-2.051659,-0.8585924,-4.9356947,2.4150758,-7.318827,5.350236,-5.2476482,-0.107028864,1.4457028,4.3062,-5.281315,-7.0954027,-5.3780813,13.710839,6.256937,2.1724875,-6.392088,3.8274546,-4.3470645,-5.243808,1.4866393,-3.0182486
24.312439,-1.6071582,7.7245235,-6.9975696,1.9040831,-2.647364,-5.027346,-2.2771623,1.4068336,0.6116633,6.110643,6.4325476,-1.4995099,-4.3848844,1.7466993,-2.865147,4.59894,-6.626033,-0.020774866,2.0708878,-5.1602154,-0.6636462,-5.182833,0.6200124,3.004772,-5.6131907,-3.2639163,-4.4217215,3.3205662,-6.5669665
17.702183,-2.551834,2.0349684,-6.0168023,-8.00125,-2.7308595,2.7120345,-3.9781084,-1.2654849,-7.333967,3.9813235,3.024734,1.280739,5.8254175,-0.26490143,1.5626911,0.081072286,4.620863,-3.3944068,2.5504858,0.12632194,1.6755829,0.9913248,-2.5106428,3.698568,4.0457845,-2.4980445,2.768037,8.189772,3.699538
10.639819,-0.22255018,-1.6850969,9.097749,-6.0020742,0.35608464,-7.5232625,9.594089,4.8545985,8.382276,4.116109,2.76675,0.6494754,-1.0806091,7.1813054,-4.7129765,-3.9488876,1.8203633,1.6199284,-2.5209727,-1.2516677,-1.6057656,0.057769205,2.7840495,4.802081,-2.9184182,-1.5216209,3.1769986,-1.7909234,3.6705036
11.840565,9.080686,4.64645,16.100918,-5.8930783,2.5370853,-7.7205367,0.52229,-2.7735243,-2.7824585,-8.31827,-2.5177426,1.1763487,1.6687407,1.4949366,3.9931562,1.8091205,3.0413291,-4.1304164,8.162192,-2.0426502,2.7702508,-2.8589766,-3.9480467,0.23858507,1.3467185,-5.559828,-5.393501,-6.6394405,-4.64859
13.779694,6.919303,4.028266,11.595343,0.30303589,-8.013061,1.4931355,-2.6955578,-1.0629678,5.956709,8.278757,-12.263249,1.7701641,3.1063576,10.510536,-3.6667118,0.10992633,-4.2782516,6.92322,2.5321598,-3.1227973,1.5864049,5.1557584,-0.49498308,-2.564254,-1.5346358,-5.540903,-3.6529331,1.7239866,-7.847952
-5.558072,-15.131107,8.7850685,4.8624864,4.4100366,-0.38198394,9.461579,-0.40291667,4.653904,6.668757,0.5536356,-2.5590415,1.1897591,11.310608,-0.84099406,-5.6160746,-6.489487,0.8806456,1.6295315,-6.037567,8.113424,3.3455536,-2.885273,-0.5934219,8.688191,1.2170538,6.886197,-5.4197927,3.840546,-0.15841939
20.975248,2.838935,-2.875653,-7.5283036,8.405174,-5.711222,-3.522759,-1.8453729,0.9640344,1.917367,-3.6132073,1.5494556,4.238682,0.8827122,2.4183614,-2.1387613,-2.205991,2.2835817,-4.066537,2.4341357,-2.125137,-0.6532226,5.2183704,-2.2321017,-3.1897614,-3.7245495,0.34496257,1.708779,0.98770446,1.9585727
13.733074,9.469544,7.654753,6.863961,3.0845473,-3.3540523,-3.709024,3.034783,-6.9392467,-0.91039217,3.2454622,-6.6188173,-2.4910507,6.659787,-11.742931,0.094694026,-3.1990013,4.843629,5.752701,3.4514785,1.6423197,-7.851146,-5.439356,2.3056748,3.1974964,14.212626,1.6310037,8.136582,11.692696,3.4012
8.738744,13.369264,10.233451,11.731401,2.7908003,7.5698466,-2.8775117,2.4669135,4.037692,-3.1996965,-11.69966,-0.17676263,-6.216525,2.2565668,5.6045737,-0.94811255,2.3389375,0.10555355,2.0506248,-1.6760149,-1.9553074,2.5310116,-2.68144,-1.0492692,0.6426786,2.6626968,4.903362,-0.11891931,2.8250391,-5.226975
29.084703,-4.4649673,1.6555449,-11.424419,2.0237136,-4.2422276,-7.0309453,-4.9230523,1.3541671,-5.857495,0.48074612,0.35309216,-5.0875263,-0.8492437,-3.8722458,0.8003142,-4.708796,-2.6195025,4.1606097,-3.9998255,-0.5785942,-4.7285357,1.2989233,0.3144629,-0.73510605,-1.8004702,-6.7355886,-1.111646,-2.7088242,0.70999306
-1.7853422,-5.1385894,3.420709,1.4066168,16.325165,-2.5889542,0.1151439,-4.0811653,-9.811754,-4.9437323,-4.049465,-2.957794,-1.8232961,-0.8866005,2.2420619,5.004898,4.3637686,0.5775776,-5.404557,-2.5805662,-0.5020439,4.576636,-0.9128498,2.6373372,0.69830894,5.1528606,-0.51179606,-3.7992864,-2.6426132,6.6232753
26.971254,-14.20967,-8.002379,-1.3240888,1.5627489,3.9690835,1.3285984,-3.653706,-1.0643588,1.9135466,0.17569079,3.5554647,0.39871058,6.4998536,2.296769,-8.199902,-0.99644226,4.2383366,-5.836355,-7.2456794,2.3228102,-4.0239296,1.5121806,0.36416754,-0.16872041,2.6670594,1.102892,-8.510196,-6.09927,0.5608783
6.610924,4.387315,-8.701988,8.731511,13.854394,-3.9796839,-5.493152,-4.4040375,1.806981,6.7662363,-1.3085359,-1.2394751,-0.41738778,-1.9293911,2.7821329,-2.063985,0.521392,9.444603,0.093220435,1.4318763,1.4340949,-9.716637,-0.68575335,5.5874763,6.8056245,0.2856515,-3.144952,-0.6263294,-5.0722256,4.996093
4.127519,10.706651,-8.011843,4.9914656,4.9004593,3.7152145,-4.2293797,-7.4408264,5.0513706,-2.3639045,-8.924098,1.5769252,-2.797089,-8.926813,2.7020369,-0.7717071,-4.051048,-0.03944058,3.6262033,-0.011626999,-9.762894,2.121529,8.773886,3.1540742,16.748491,6.3080616,3.6122553,-4.9893603,-2.8766086,6.215767
18.904638,1.6680331,12.1503105,0.95452255,12.740895,-2.369419,1.2603543,2.6056464,0.18050633,0.52292246,5.2149515,1.4823447,1.9522989,9.667065,-3.7153733,1.1034253,-3.6352897,5.582228,3.8788357,3.48355,-6.423661,9.710952,-2.3090215,-1.2094904,4.02241,5.9522705,3.00788,15.036357,-10.898377,4.374964
35.81918,-7.680116,5.8937497,-5.5904675,0.7677616,3.8995054,2.8748777,-2.693813,0.62935376,-4.1913686,-0.88854814,1.5645021,0.08091885,-3.4050171,0.9420558,-3.295185,0.16668881,-4.930673,2.79476,1.6127237,-2.6663249,2.6987782,-1.35049,-0.25139225,-7.49326,-3.7504518,-2.5720127,3.8910954,-2.3130484,-1.3315034
-12.779922,-4.9589314,-3.8682048,-4.683357,-2.1473591,3.1996264,0.617317,6.0582337,-5.941605,-4.6616073,4.350394,-6.756698,1.4138412,8.630876,5.742154,4.0713525,-0.83841777,-6.6188,-0.015579696,0.3594615,3.4040725,-0.719839,-1.9319165,-2.1236525,0.30625576,-0.93333167,-2.013267,0.6424138,-0.36429864,-0.33457217
24.554134,-10.597057,0.19059183,-8.859487,6.787514,0.63312966,3.7636964,-6.331013,-4.5835648,-2.559215,-1.5950289,-1.2600535,-1.4719715,0.41034198,5.3098035,-6.000603,0.54168695,6.242373,-3.7696931,-1.062579,7.2440042,1.7164286,-4.9389277,2.785422,3.3702776,-0.67293906,4.9650035,-4.6576176,-1.4073731,2.4841988
13.079391,-0.1554096,-9.779428,4.0714035,1.3675479,-1.9897718,-10.4127655,-2.2870343,3.2847931,0.85525775,-7.502211,3.8673615,-2.5848944,5.1817927,2.015507,0.8072845,0.6597432,-1.6233847,-0.07829786,-0.084681384,2.5045886,-1.4028752,-3.210482,6.761611,-1.9227266,1.9969974,6.3157496,-8.064422,-4.386531,-8.569452
17.598846,16.377491,18.205278,-0.100351416,5.458849,-1.8265182,-1.8313154,7.321413,-8.637313,-8.492551,-3.0745184,-4.492762,3.454064,1.7471844,-1.1986727,0.8774246,-2.5310743,9.130387,-7.6704755,-1.0620774,1.8856467,-0.67954713,2.57393,-5.7463484,3.8385158,-5.644453,2.813736,-5.8806205,-0.28694496,-4.4097743
