CellID,initial_size_spliced,initial_size_unspliced,initial_size,n_counts,velocity_self_transition,velocity_length,velocity_confidence,velocity_confidence_transition,root_cells,end_points,velocity_pseudotime
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_1_B17.out.bam,914092,45989,914092.0,962413.06,0.012759268,353.96,0.024149203673005104,0.9677452,0.9021319586170898,0.14772711498993096,0.09532538801431656
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_1_C07.out.bam,898869,27148,898869.0,1001477.0,0.028118968,414.06,0.7114641666412354,0.9403668,0.18785836869382988,0.2651872889175194,0.134603351354599
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_1_D14.out.bam,652925,45155,652925.0,907822.8,0.6118804,117.18,0.27833014726638794,0.35750294,0.5629269892943072,0.1331673984947529,0.07976745814085007
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_1_G03.out.bam,964275,75268,964275.0,1005838.25,0.6817976,452.67,0.4295341372489929,0.20333856,0.017724483865399758,0.3615644481496875,0.45907288789749146
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_1_G09.out.bam,1213292,104263,1213292.0,994657.5,0.7997836,408.64,0.3654836118221283,0.14412813,0.01063336377755986,0.3534588106574108,0.4220452904701233
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_1_G12.out.bam,581945,32190,581945.0,1004497.06,0.023308754,492.92,0.6911154389381409,0.9576883,0.39165421653218657,0.09942069115709512,0.08904686570167542
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_1_G18.out.bam,1130144,59337,1130144.0,994050.8,0.4552638,225.66,0.7804043889045715,0.5220583,0.1430029217521737,0.9355994622677823,0.5331711173057556
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_1_H01.out.bam,522894,30033,522894.0,1001323.9,0.0,1266.25,0.977445125579834,0.9902633,0.6194566917293115,0.1288862530973537,0.10067467391490936
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_1_H17.out.bam,1199269,33913,1199269.0,987202.75,0.36267185,228.78,0.9239874482154846,0.5953467,0.0,1.0,1.0
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_1_J18.out.bam,1117330,59495,1117330.0,959533.0,0.05038166,254.46,0.5019708275794983,0.92530984,0.4439205683025172,0.4919420882797761,0.48138228058815
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_1_L15.out.bam,1069874,128870,1069874.0,983729.6,0.42141938,537.81,0.38813894987106323,0.56656355,0.04586091833519154,0.38363151926591804,0.4249078631401062
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_1_N16.out.bam,1291617,162463,1291617.0,981101.5,0.3221463,463.68,0.32298290729522705,0.64798504,0.012354265323774906,0.281847293180883,0.44799479842185974
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_1_O20.out.bam,981478,41895,981478.0,994199.8,0.016045809,693.84,0.779999315738678,0.96591175,0.3428037143333594,0.10422354544905581,0.07801003754138947
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_A02.out.bam,1566449,106843,1566449.0,945797.1,0.00254184,874.48,0.8253551125526428,0.9816037,0.6661274392921966,0.32310348241758513,0.1074584499001503
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_A06.out.bam,1392466,85379,1392466.0,977986.2,0.06238079,297.36,0.0,0.92260194,0.564158762165306,0.280735644527762,0.527271032333374
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_A07.out.bam,1700139,73353,1700139.0,985802.56,0.045445204,378.37,0.5969951748847961,0.9300663,0.37681640154361146,0.24244183950240739,0.16795231401920319
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_A09.out.bam,837929,66647,837929.0,976000.56,0.67647994,413.59,0.32648202776908875,0.17953625,0.017186375602226255,0.39805913648935937,0.47246772050857544
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_A10.out.bam,710882,16088,710882.0,1003905.8,0.26775622,204.55,0.8113614320755005,0.7177179,0.09770985838572259,0.9994838719584649,0.9841136336326599
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_A11.out.bam,494876,18495,494876.0,982294.1,0.31958717,203.79,0.7712451219558716,0.6750541,0.09666757898897446,0.8652794693466387,0.6433007121086121
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_A12.out.bam,694815,35701,694815.0,958659.56,0.13646084,198.49,0.36844226717948914,0.8468015,0.6027440410551856,0.13728374353361525,0.0661003440618515
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_A13.out.bam,592701,19456,592701.0,919164.7,0.0152439475,393.73,0.17692488431930542,0.9657626,1.0,0.23664624388203473,0.5438292622566223
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_A14.out.bam,1022500,231090,1022500.0,962598.06,0.6090426,434.82,0.2967560589313507,0.3012543,0.02400221935428089,0.2727517280317749,0.41245996952056885
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_A15.out.bam,1245422,70652,1245422.0,938184.9,0.012855589,347.14,0.587783694267273,0.97096866,0.45035163695293046,0.1263868191969519,0.05632313713431358
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_B02.out.bam,850333,79596,850333.0,981971.6,0.09525943,230.31,0.5536582469940186,0.8671484,0.510741471706836,0.07697541815747516,0.0725896954536438
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_B03.out.bam,1910020,83815,1910020.0,941359.75,0.117052436,174.64,0.7698553800582886,0.8665529,0.08068449513088781,0.7263260359892472,0.7085758447647095
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_B04.out.bam,1560109,138216,1560109.0,987102.0,0.013702154,633.69,0.7805484533309937,0.96722806,0.6754936109010696,0.05853442927027971,0.21484073996543884
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_B05.out.bam,1730426,70051,1730426.0,979042.44,0.058537662,284.48,0.7020007967948914,0.9232346,0.29120707945712,0.21955231466587619,0.4039478898048401
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_B06.out.bam,1247191,79125,1247191.0,883256.6,0.48916793,105.79,0.09200864285230637,0.49015853,0.6173338667804505,0.10413968255641978,0.10207406431436539
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_B08.out.bam,589717,50014,589717.0,991329.9,0.08506304,423.58,0.855106770992279,0.8498138,0.26308095096085127,0.14977979767006447,0.11312365531921387
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_B09.out.bam,1497765,346842,1497765.0,914040.8,0.7402099,405.79,0.31636714935302734,0.13145646,0.16786948860530462,0.34534033183459023,0.36468908190727234
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_B10.out.bam,998628,41907,998628.0,1011395.2,0.2013756,235.49,0.8626965284347534,0.79239523,0.09357612587876792,0.7517626596785403,0.3755682706832886
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_B11.out.bam,656968,23330,656968.0,995699.9,0.7581334,86.31,0.3784697651863098,0.16340111,0.36872757300313486,0.43750607932438523,0.6724406480789185
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_B12.out.bam,1175292,60635,1175292.0,989370.25,0.03231269,386.4,0.7583111524581909,0.94231796,0.24146083661509216,0.3328574743590464,0.17167352139949799
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_B13.out.bam,979578,58470,979578.0,888802.25,0.4659112,204.03,0.042923878878355026,0.51715523,0.5491827084918058,0.12824276041845067,0.06946372985839844
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_B14.out.bam,1639709,204543,1639709.0,939902.7,0.63492686,418.67,0.3161061704158783,0.28138056,0.012949224674934146,0.37915250292208896,0.4511071443557739
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_B15.out.bam,1683601,46795,1683601.0,976824.7,0.18948811,192.96,0.8458204865455627,0.7968241,0.018114776499796054,0.7630544595438825,0.8905554413795471
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_C02.out.bam,1630515,78500,1630515.0,965426.7,0.22140694,118.11,0.06738457828760147,0.749007,0.49831683955875017,0.4036224990650388,0.5396025776863098
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_C03.out.bam,2217365,297010,2217365.0,996641.7,0.71666646,504.5,0.3124444782733917,0.17286263,0.016307105274785492,0.3679085182421375,0.44720086455345154
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_C04.out.bam,1940240,139345,1940240.0,982222.44,0.43077075,120.03,0.4152783155441284,0.5378552,0.6381685003112768,0.31210993955865907,0.924132227897644
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_C05.out.bam,1335758,120454,1335758.0,954189.06,0.07665384,381.57,0.8499237298965454,0.8774945,0.3246109862044801,0.2833623295008444,0.3230610191822052
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_C06.out.bam,1129301,76039,1129301.0,962848.0,0.008516014,652.81,0.853878915309906,0.95111406,0.29985452136793517,0.2030900322507339,0.1773848831653595
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_C07.out.bam,1277425,114198,1277425.0,975442.5,0.064878345,311.82,0.41289812326431274,0.9194901,1.0,0.07214499737979391,0.0
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_C08.out.bam,1213185,74879,1213185.0,946854.1,0.08194357,188.86,0.40189945697784424,0.9020802,0.45166965475125925,0.20664708272211568,0.4626747667789459
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_C09.out.bam,1715232,59035,1715232.0,970682.0,0.5425749,106.58,0.715086817741394,0.43322235,0.12969500613672,1.0,0.9247104525566101
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_C10.out.bam,1648074,187590,1648074.0,934711.3,0.7878865,501.79,0.4456627368927002,0.09552166,0.021960808789524475,0.28822734247901044,0.45662981271743774
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_C11.out.bam,1205410,66905,1205410.0,855758.44,0.035030246,297.97,0.017832808196544647,0.950906,0.5727123874918729,0.2509015643863954,0.19824913144111633
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_C12.out.bam,1479187,144954,1479187.0,975233.5,0.2226271,175.98,0.19322334229946136,0.7647241,0.7891648746960453,0.07132819596268579,0.4984804093837738
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_C14.out.bam,1086727,84507,1086727.0,859819.56,0.00075668097,848.44,0.7530713081359863,0.9802057,0.7124521905931096,0.10538418763577294,0.16196076571941376
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_D02.out.bam,1526418,106048,1526418.0,978659.75,0.037059367,536.87,0.529798150062561,0.9366277,0.4310780528290761,0.3047624831614989,0.21445250511169434
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_D03.out.bam,1547940,73204,1547940.0,993674.3,0.05428493,220.36,0.5420017242431641,0.9205472,0.32507123195235205,0.1937488558674792,0.5275301337242126
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_D04.out.bam,884891,52810,884891.0,787176.75,0.5615902,147.71,0.0,0.40387985,0.6190064422280387,0.1331590342714809,0.06934522837400436
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_D07.out.bam,1813498,115297,1813498.0,890020.1,0.032919586,266.97,0.15801788866519928,0.9506706,0.78789034810088,0.42869604224403585,0.35645997524261475
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_D08.out.bam,652511,64132,652511.0,957382.56,0.18579757,298.42,0.6723160147666931,0.7614749,0.6237084097467281,0.2174293162783522,0.07957939803600311
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_D09.out.bam,1793457,101318,1793457.0,944061.7,0.123364925,172.92,0.7398172616958618,0.8550338,0.14495641446528387,0.777909326878871,0.6985601782798767
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_D10.out.bam,1446438,96531,1446438.0,952291.0,0.042111874,335.84,0.0,0.9390754,0.6698373131746844,0.14311331762892324,0.38755476474761963
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_D12.out.bam,1502814,61536,1502814.0,960206.0,0.2782408,208.35,0.7599835395812988,0.69466794,0.12099511655970031,0.8185172506354104,0.26778730750083923
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_D13.out.bam,1410868,445720,1410868.0,945078.6,0.27264136,519.84,0.41354578733444214,0.70660484,0.09760580017974918,0.09604275329561932,0.3357071876525879
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_D14.out.bam,1280401,71729,1280401.0,996880.25,0.57497656,82.28,0.45558345317840576,0.33265746,0.5482391702998707,0.18269153662569884,0.4537874460220337
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_D15.out.bam,1548934,72468,1548934.0,979535.94,0.0051665306,523.11,0.028600402176380157,0.9780975,0.934568088428672,0.18896933466435858,0.37487155199050903
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_E02.out.bam,2173930,83475,2173930.0,936563.3,0.04812807,414.03,0.573638379573822,0.93678826,0.4850615282688912,0.38345324933138064,0.30745139718055725
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_E03.out.bam,1519780,125915,1519780.0,979417.25,0.018379033,722.21,0.9660987854003906,0.9569054,0.6760366711212905,0.07418311833857945,0.0865040123462677
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_E04.out.bam,730358,94750,730358.0,902832.25,0.25907463,477.88,0.5841715335845947,0.64164716,0.4220265387159325,0.11893430450612098,0.06896442919969559
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_E05.out.bam,1370425,90671,1370425.0,982227.6,0.31048816,114.71,0.7093169689178467,0.6699261,0.054884975891963894,0.48784317258579835,0.8662318587303162
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_E06.out.bam,710953,49965,710953.0,993695.0,0.003314793,1033.04,0.9803318381309509,0.9774981,0.448308047423279,0.03405212794218861,0.11048166453838348
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_E07.out.bam,1196199,113845,1196199.0,889202.94,0.5138637,159.65,0.0,0.4512905,0.9715910527087627,0.10423278564370156,0.08917535841464996
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_E08.out.bam,1298009,155112,1298009.0,971954.44,0.012978256,946.18,0.7531608939170837,0.96617955,0.7642801431540035,0.07689074791627457,0.09348627179861069
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_E09.out.bam,1606157,78106,1606157.0,969439.3,0.62052876,176.66,0.8390533328056335,0.32995373,0.03511432397497302,1.0,0.8252871036529541
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_E11.out.bam,1203419,77376,1203419.0,970964.3,0.026934862,758.58,0.8194563388824463,0.9396312,0.3708531711719355,0.25142673291322726,0.4492510259151459
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_E12.out.bam,966735,75392,966735.0,954853.56,0.31807387,347.85,0.5037790536880493,0.6374412,0.3760728634321765,0.14760572827219823,0.05730896443128586
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_E13.out.bam,820177,66602,820177.0,822919.2,0.81462026,140.48,0.2202940285205841,0.16557778,0.5410287412488085,0.13409574046886805,0.11343850940465927
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_E15.out.bam,1445811,62650,1445811.0,1004297.25,0.16315353,156.01,0.7758665680885315,0.80542046,0.05295243121592344,0.6523857088019722,0.8016974925994873
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_F02.out.bam,1473152,210967,1473152.0,936165.1,0.5773835,378.14,0.0,0.40561816,0.25423242814265884,0.05710840297800205,0.24651716649532318
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_F03.out.bam,1553443,98570,1553443.0,924304.7,0.686829,92.04,0.4285213351249695,0.27173674,0.46946593437668926,0.3872710989419984,0.720158576965332
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_F04.out.bam,1703456,74669,1703456.0,967454.8,0.2073549,199.59,0.8511757850646973,0.76317865,0.01748315534267431,0.8067934612132808,0.9374849200248718
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_F05.out.bam,1667376,85398,1667376.0,970583.44,0.045392632,248.25,0.0,0.9399029,0.6850959570708925,0.5060199208586459,0.6508762836456299
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_F06.out.bam,760677,45732,760677.0,968955.8,0.1143263,198.77,0.022337641566991806,0.8703491,0.6996415987339536,0.08613050172716748,0.0770225077867508
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_F07.out.bam,1002992,149065,1002992.0,972225.94,0.08104402,400.42,0.8850168585777283,0.8775827,0.34520481635318034,0.12648561385519208,0.16263152658939362
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_F08.out.bam,849411,64796,849411.0,942876.7,0.10933423,187.37,0.2949238419532776,0.8785061,1.0,0.11964729379795291,0.3623587489128113
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_F09.out.bam,458403,48243,458403.0,926291.5,0.003193438,613.49,0.507367730140686,0.96979916,0.7008575121581889,0.11369023573918322,0.06185920909047127
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_F10.out.bam,1430520,90693,1430520.0,983460.75,0.15329361,306.92,0.5361888408660889,0.8110173,0.4050885721771205,0.2259695155309705,0.6294766068458557
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_F11.out.bam,1440005,178120,1440005.0,909986.75,0.017032862,819.02,0.0,0.9665532,0.4843977878905194,0.15086146544454837,0.11041869968175888
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_F12.out.bam,1188193,58207,1188193.0,969290.06,0.008448184,529.21,0.8337936401367188,0.9765443,0.20031508036549303,0.1284624684667773,0.12847906351089478
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_F13.out.bam,1049555,44094,1049555.0,957436.8,0.57886016,155.6,0.7441781163215637,0.38273287,0.1407624680223891,0.7222492662919521,0.4547279477119446
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_F14.out.bam,1081563,358843,1081563.0,936767.94,0.82597244,313.24,0.2713046073913574,0.037308194,0.2169076027263365,0.26047056634528015,0.33899933099746704
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_F15.out.bam,1029621,59465,1029621.0,960295.0,0.12932593,288.21,0.5074863433837891,0.8066985,0.4131251490506223,0.41624886247512816,0.2102285921573639
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_G03.out.bam,1724586,87115,1724586.0,969465.1,0.11846554,219.38,0.5966837406158447,0.8593276,0.27174648218207337,0.4065560068491305,0.5479317307472229
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_G04.out.bam,1460742,91252,1460742.0,890536.06,0.11513275,321.79,0.1945115476846695,0.8672545,1.0,0.12216400817296522,0.045067187398672104
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_G05.out.bam,1161066,74632,1161066.0,918449.56,0.45094442,112.98,0.23627892136573792,0.5317154,0.8274866832901744,0.1316857137088308,0.19754305481910706
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_G06.out.bam,1343762,62527,1343762.0,905683.9,0.014538109,412.6,0.0,0.9675159,0.825185813210889,0.4379602511291269,0.5153704881668091
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_G07.out.bam,1515211,79751,1515211.0,943099.8,0.58346033,235.54,0.4147075414657593,0.32331067,0.49875078324566274,0.5553089200235302,0.2518809139728546
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_G08.out.bam,1503017,75448,1503017.0,947820.56,0.5886886,218.65,0.8223884701728821,0.39536908,0.07419583888498295,0.9782588666074231,0.9262464046478271
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_G09.out.bam,2027064,100292,2027064.0,957892.1,0.23302495,230.45,0.7722054123878479,0.7891641,0.13875603525673952,0.7554049635783092,0.8086407780647278
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_G10.out.bam,1096177,103256,1096177.0,983580.3,0.034795642,315.64,0.562635600566864,0.9442639,0.46607734461538636,0.1520887882696273,0.08731943368911743
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_G11.out.bam,1851951,100206,1851951.0,934703.3,0.49757433,88.96,0.35799944400787354,0.48045853,0.6438442516504272,0.1676702471108817,0.6538669466972351
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_G12.out.bam,1251350,80649,1251350.0,930414.8,0.08795351,201.73,0.1908169388771057,0.8938851,0.7819308015489174,0.22621242033183145,0.43798336386680603
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_G13.out.bam,1032099,49166,1032099.0,936515.06,0.037787735,595.97,0.7495263814926147,0.92368376,0.26665729903620317,0.41235013779444446,0.5854539275169373
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_G14.out.bam,1193049,58741,1193049.0,951643.56,0.18231195,221.37,0.5317149758338928,0.8024516,0.3661499919492294,0.43526827288660036,0.33516725897789
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_G15.out.bam,845117,128225,845117.0,979838.4,0.00078582764,1026.46,0.906880259513855,0.9757651,0.28570199427324766,0.07091843025430992,0.05207880958914757
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_H02.out.bam,1496092,59694,1496092.0,956523.56,0.4140095,103.88,0.6285784244537354,0.5711358,0.28619505840923715,0.5613429331071161,0.9185729622840881
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_H03.out.bam,1568859,116783,1568859.0,968981.0,0.12721151,226.05,0.5263939499855042,0.89588594,0.3940724817010179,0.844814318301518,0.3178272545337677
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_H06.out.bam,991637,44653,991637.0,975239.75,0.25556773,127.42,0.6686368584632874,0.72348475,0.26191387399354654,0.7935461854233341,0.7630022168159485
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_H07.out.bam,1089447,56860,1089447.0,957823.3,0.30678308,176.39,0.7409692406654358,0.67716366,0.1453205676773734,0.7688910646885903,0.8068963289260864
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_H08.out.bam,1392335,51811,1392335.0,907383.6,0.5900819,94.8,0.6301796436309814,0.38413215,0.2011990640140912,0.8041173706205696,0.7030923366546631
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_H09.out.bam,1507392,106900,1507392.0,970065.25,0.035287976,209.5,0.535903811454773,0.95009553,0.4186852655269302,0.3640900079563292,0.2696959972381592
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_H10.out.bam,909420,104278,909420.0,926175.7,0.016854405,520.68,0.15436573326587677,0.9664014,0.9768948256214246,0.10501588829050536,0.026674745604395866
onefilepercell_JR1166_1_1_B17_and_others_SMZ73:JR1166_1_2_H11.out.bam,691882,71825,691882.0,820637.6,0.03138727,680.12,0.566451907157898,0.92679447,0.680773356962344,0.08858133141566155,0.0957440584897995
