CellID,initial_size_spliced,initial_size_unspliced,initial_size,n_counts,velocity_self_transition,louvain,S_score,G2M_score,phase,clusters_gradients,velocity_length,velocity_confidence,velocity_confidence_transition,root_cells,end_points,velocity_pseudotime
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_A04.out.bam,1389844,32486,1389844.0,925724.06,0.01951474,2,3.007162094116211,4.579601526260376,G2M,G2M_score,418.02,0.21083225309848785,0.95854205,0.44300850928156776,0.2572946695860594,0.034508466720581055
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_A05.out.bam,1853363,146272,1853363.0,987913.3,0.6775217,0,-4.08259916305542,0.0,G2M,S_score,368.26,0.38481757044792175,0.26979163,0.004232122745166612,0.8079562566792243,0.9398611783981323
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_A06.out.bam,777912,44028,777912.0,976191.94,0.21538913,1,-2.7039694786071777,0.0,G2M,S_score,252.44,0.4839499890804291,0.7577867,0.48859638003674927,0.28346231209584627,0.2533324658870697
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_B02.out.bam,1281603,262330,1281603.0,958157.94,0.6004761,0,0.0,0.0,S,S_score,449.89,0.3126215636730194,0.30430186,5.3384390411259164e-05,0.5959378804108605,0.9953243732452393
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_B06.out.bam,319216,46405,319216.0,971612.06,0.70924354,0,0.0,0.0,S,S_score,473.18,0.39354607462882996,0.22623035,4.2953052483225455e-05,0.496812060925913,0.9940958619117737
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_B07.out.bam,1666149,68895,1666149.0,983512.75,0.3886156,1,0.0,-4.580402851104736,S,S_score,539.51,0.8154059052467346,0.45361832,0.21273191151429052,0.298625998990608,0.20674219727516174
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_B08.out.bam,1259232,44971,1259232.0,944708.94,0.03229612,2,-1.7850847244262695,0.0,G2M,S_score,451.24,0.13221195340156555,0.93566126,0.5749056480972565,0.20997877113122013,0.01847880333662033
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_C02.out.bam,1441273,355008,1441273.0,979967.25,0.59123325,0,-3.551654100418091,0.0,G2M,S_score,475.07,0.35259339213371277,0.4029107,9.913725565526636e-05,0.4436119824739023,0.9978548288345337
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_C04.out.bam,1421586,41253,1421586.0,924887.4,0.27694118,1,0.0,0.0,S,S_score,192.23,0.3930548429489136,0.70436525,0.8201807701845288,0.38150695531695433,0.316653847694397
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_C07.out.bam,1000597,73361,1000597.0,993758.3,0.72074264,0,0.0,0.0,S,S_score,424.31,0.2512724697589874,0.19307424,4.662382667314133e-05,0.35418845135400195,0.992802083492279
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_D02.out.bam,638662,63647,638662.0,1008538.5,0.652189,0,0.0,-6.737525939941406,S,S_score,600.21,0.3519841134548187,0.25900996,4.917009434359136e-05,0.7155555225836584,0.9989961981773376
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_D03.out.bam,921505,43291,921505.0,922461.7,0.77651906,1,0.0,1.211684226989746,G2M,G2M_score,87.4,0.14213590323925018,0.114249565,0.6976974867184863,0.17950147810807715,0.04563421383500099
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_D05.out.bam,1146297,264115,1146297.0,1004114.6,0.7789746,0,-4.169933319091797,0.0,G2M,S_score,566.82,0.30813321471214294,0.20002273,6.656242498636007e-05,0.7706186199409449,0.9973620176315308
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_D07.out.bam,1049226,42516,1049226.0,995690.0,0.22283572,1,-4.58010196685791,-1.122316598892212,G1,S_score,466.45,0.5397141575813293,0.72625744,0.37185467033563524,0.10282037559270912,0.06096935644745827
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_E01.out.bam,1790074,104369,1790074.0,971331.9,0.14585274,1,0.0,0.0,S,S_score,625.34,0.8515180945396423,0.84460944,0.5278665382064767,0.11893296271662995,0.09313848614692688
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_E02.out.bam,921962,65815,921962.0,984762.94,0.009057879,1,0.0,-1.2113360166549683,S,S_score,769.46,0.9197489619255066,0.9771852,0.523379163195987,0.11821296522375635,0.08997905999422073
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_E03.out.bam,974655,46602,974655.0,975063.75,0.061895072,1,0.0,0.0,S,S_score,347.04,0.2690093219280243,0.90140283,0.47035760242952585,0.17408796581412084,0.020480742678046227
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_E06.out.bam,987652,132793,987652.0,958411.1,0.71502566,0,-3.841291904449463,0.0,G2M,S_score,322.12,0.27760764956474304,0.17189327,4.408893538960203e-05,0.5983823058342126,0.9965681433677673
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_F01.out.bam,1410517,157706,1410517.0,979790.06,0.7541853,0,-3.202754020690918,0.0,G2M,S_score,431.01,0.47247380018234253,0.19940905,3.5076520706110724e-05,0.8442744037445401,0.9914188385009766
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_F02.out.bam,993424,99660,993424.0,972778.5,0.6649575,0,-2.916363477706909,0.0,G2M,S_score,420.39,0.3663769066333771,0.23214903,0.0024526113935647506,0.8839659379583942,0.9191665053367615
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_F07.out.bam,1465833,329119,1465833.0,987072.6,0.64938664,0,0.0,0.0,S,S_score,390.45,0.5005636811256409,0.26085284,5.60513765361373e-05,0.4809503131239654,0.9961263537406921
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_G07.out.bam,2862137,234057,2862137.0,962575.94,0.63943034,0,0.0,0.0,S,S_score,552.53,0.5284076929092407,0.3414222,0.0001705832178121527,0.8380010291495841,0.9939733147621155
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_H01.out.bam,2048761,252911,2048761.0,979140.06,0.6027595,0,0.0,0.0,S,S_score,425.4,0.4723781943321228,0.34909892,0.0038902523221434676,0.9545097146584782,0.7559919357299805
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_H03.out.bam,2282739,257499,2282739.0,968251.44,0.7197646,0,0.0,0.0,S,S_score,581.87,0.371469110250473,0.2507528,9.674993453305097e-05,0.48054460897263745,0.9934259057044983
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_H05.out.bam,2294965,116637,2294965.0,972540.94,0.46222252,1,0.0,-0.8841429352760315,S,S_score,423.82,0.5670250654220581,0.4571497,0.2326739050437897,0.265103716491994,0.026837769895792007
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_H07.out.bam,725112,41997,725112.0,958111.4,0.22513413,1,-2.8354859352111816,-3.090437173843384,G1,S_score,444.3,0.08548270910978317,0.7695052,0.8340782345164958,0.4085105512397629,0.41616392135620117
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_H08.out.bam,2177011,76613,2177011.0,954865.1,0.18583292,2,3.424626588821411,6.8103928565979,G2M,G2M_score,151.18,0.2931869626045227,0.7881887,0.40629406603664203,0.38060438041963746,0.03243820369243622
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_I03.out.bam,1236653,102424,1236653.0,900811.4,0.6965038,1,0.0,0.0,S,S_score,147.06,0.05620494484901428,0.29495922,0.8472777105933306,0.2838146555009689,0.050675369799137115
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_I05.out.bam,1232982,98812,1232982.0,972815.06,0.15612984,1,0.0,0.0,S,S_score,212.32,0.0,0.83416,0.6106651680227363,0.1911942948604469,0.04769062250852585
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_I06.out.bam,1087230,106815,1087230.0,986336.75,0.7394078,0,0.0,0.0,S,S_score,495.68,0.36012786626815796,0.17285085,9.100367112690418e-05,0.6551484663721269,0.9948885440826416
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_I07.out.bam,633009,38709,633009.0,972988.1,0.10898018,1,0.0,0.0,S,S_score,883.4,0.7408454418182373,0.8549665,0.5205732301280221,0.32599321672562936,0.43438422679901123
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_I08.out.bam,1228855,119866,1228855.0,965744.5,0.13683546,1,0.0,0.0,S,S_score,114.41,0.1155906543135643,0.85047126,0.7756984219670282,0.38858177735226146,0.0923386886715889
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_J01.out.bam,1857797,112499,1857797.0,933719.44,0.036040366,1,0.0,0.0,S,S_score,374.72,0.588453471660614,0.93490285,0.6446475439596943,0.20708552461161314,0.12988613545894623
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_J02.out.bam,610319,122726,610319.0,984829.2,0.70313823,0,0.0,0.0,S,S_score,538.51,0.40745195746421814,0.23201744,5.885751821362801e-05,0.45273374067783567,0.9979228377342224
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_J04.out.bam,1207413,66925,1207413.0,966510.06,0.010394573,1,0.0,-1.7049790620803833,S,S_score,663.44,0.533345639705658,0.97562975,0.9476650304184512,0.25060003648917933,0.09937407821416855
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_J05.out.bam,1647794,100240,1647794.0,986325.4,0.0,1,0.0,-5.722805023193359,S,S_score,1014.28,0.7964699864387512,0.99291825,1.0,0.09729792066852638,0.005684020929038525
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_J08.out.bam,527673,80299,527673.0,883970.75,0.0939517,1,0.0,0.0,S,S_score,283.91,0.48935797810554504,0.8931313,0.9685990324298303,0.39423408947106847,0.32821205258369446
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_K01.out.bam,939066,40122,939066.0,941043.1,0.58552265,1,0.0,0.0,S,S_score,576.77,0.6445012092590332,0.33407414,0.18696161217063234,0.5262061101126201,0.4100659489631653
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_K02.out.bam,2368644,87094,2368644.0,960606.6,0.019902885,2,5.607598781585693,0.0,S,S_score,945.93,0.14385028183460236,0.9559049,0.40203215478884896,0.34654470312322777,0.04535021260380745
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_K03.out.bam,861984,60725,861984.0,986519.44,0.33473963,1,0.0,-4.91213321685791,S,S_score,403.82,0.6434891819953918,0.6018308,0.2943998731995741,0.2797346538936714,0.049783531576395035
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_K05.out.bam,1245575,75634,1245575.0,957541.1,0.05812651,1,-5.350302696228027,-2.5815348625183105,G1,S_score,750.44,0.9871991276741028,0.9250861,0.42217920585150065,0.07702378201035939,0.1259152889251709
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_K07.out.bam,1957101,198579,1957101.0,978575.1,0.7461252,0,0.0,0.0,S,S_score,488.91,0.4453657865524292,0.17488891,0.0002699276732034347,0.6004064635308376,0.9924713373184204
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_L01.out.bam,2033545,410851,2033545.0,980043.2,0.80676675,0,0.0,0.0,S,S_score,468.62,0.44291096925735474,0.14345397,3.393082282199346e-05,0.6466094802589426,0.9954787492752075
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_L02.out.bam,990314,43535,990314.0,978543.5,0.007445574,1,-2.9991273880004883,0.0,G2M,S_score,796.16,0.9527909755706787,0.9785953,0.5486505019090393,0.08449126084376925,0.10584642738103867
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_L03.out.bam,711887,88027,711887.0,970665.56,0.69258934,0,0.0,0.0,S,S_score,426.48,0.5522239208221436,0.2544291,6.212813946867483e-05,0.7134174790928636,0.9928821325302124
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_L04.out.bam,1240595,86472,1240595.0,966748.9,0.009852171,1,0.0,0.0,S,S_score,386.46,0.1575213074684143,0.97879314,1.0,0.38232139594236875,0.19340167939662933
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_L07.out.bam,2491518,97029,2491518.0,966926.1,0.025703847,2,4.026331901550293,0.0,S,S_score,282.8,0.39111509919166565,0.96167344,0.7012085958672415,0.15127710094782335,0.025442875921726227
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_M02.out.bam,669421,40677,669421.0,974827.1,0.64312863,0,0.0,0.0,S,S_score,544.12,0.38337188959121704,0.2839065,0.012175750008790627,0.6530865126733711,0.9882490634918213
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_M04.out.bam,2245949,98021,2245949.0,969624.8,0.08632451,2,1.5596022605895996,5.460618495941162,G2M,G2M_score,152.97,0.26882731914520264,0.8800883,0.6027669806746255,0.20390271704799823,0.031117718666791916
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_M07.out.bam,1456036,259779,1456036.0,993168.4,0.74207187,0,0.0,0.0,S,S_score,461.22,0.30529725551605225,0.20815963,4.992653785163623e-05,0.608400427594539,0.9981915950775146
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_M08.out.bam,1959642,106649,1959642.0,993702.56,0.7522581,1,0.0,0.0,S,S_score,123.7,0.14423836767673492,0.1514676,0.3676602799650505,0.41112060605952544,0.06823864579200745
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_N03.out.bam,1884523,256022,1884523.0,990264.25,0.69381905,0,0.0,0.0,S,S_score,489.91,0.23585154116153717,0.24224955,0.2267646354557663,0.5164674267006858,0.9883738160133362
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_N06.out.bam,1841453,131118,1841453.0,988538.1,0.7661238,0,-3.7182741165161133,0.0,G2M,S_score,371.11,0.270793616771698,0.18925531,0.01232811841613185,0.5831517429632821,0.9702660441398621
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_O03.out.bam,1318964,33242,1318964.0,905847.9,0.019113421,2,4.300230026245117,6.622429370880127,G2M,G2M_score,339.98,0.3687905967235565,0.962295,0.5401910106138264,0.19738628291932755,0.04658086225390434
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_O05.out.bam,1304820,91641,1304820.0,933641.8,0.013915122,2,3.2784552574157715,6.8457159996032715,G2M,G2M_score,531.56,0.2204016000032425,0.9724695,0.8998114138143668,0.1458055733366077,0.0530889630317688
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_O06.out.bam,1856932,199515,1856932.0,978670.06,0.6133623,0,0.0,-1.2064049243927002,S,S_score,503.27,0.3732178509235382,0.27833033,0.003486924822677774,0.7510583676829117,0.9904012084007263
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_O07.out.bam,1050630,85459,1050630.0,970358.6,0.83979875,1,-3.051179885864258,-4.870028495788574,G1,S_score,57.6,0.12046179175376892,-0.12365413,1.0,0.3422870853570182,0.02640635520219803
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_P01.out.bam,492134,19868,492134.0,1015743.3,0.081409395,1,0.0,-2.926898241043091,S,S_score,389.33,0.5902774930000305,0.9156385,0.6714628828219583,0.526869573431812,0.4392636716365814
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_P04.out.bam,1144456,89073,1144456.0,992461.4,0.66924065,0,-3.8894596099853516,0.0,G2M,S_score,382.75,0.32512590289115906,0.27110606,0.007855842958277171,0.9511186318475249,0.800301730632782
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_P05.out.bam,1020060,60219,1020060.0,940366.5,0.28726947,1,-2.043895959854126,0.0,G2M,S_score,462.57,0.32452160120010376,0.7413397,0.4224130548597872,0.5601039660720917,0.5119194984436035
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_P07.out.bam,694676,33810,694676.0,967647.7,0.010673404,1,-2.8490467071533203,0.0,G2M,S_score,539.37,0.3002777695655823,0.9796827,0.6590250927028992,0.21579991705129375,0.016715751960873604
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_2_P08.out.bam,1078093,138406,1078093.0,1006068.2,0.6838887,0,0.0,0.0,S,S_score,602.0,0.5292125940322876,0.2466927,0.0013659818871629677,0.5539381507218141,0.9951265454292297
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_3_A03.out.bam,881096,123204,881096.0,989392.94,0.6210338,0,0.0,0.0,S,S_score,465.83,0.24516238272190094,0.23511362,0.0013750904791214242,0.4491786017157311,0.990624725818634
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_3_D01.out.bam,1515910,38059,1515910.0,985368.6,0.44333482,2,-0.0118560791015625,7.238032341003418,G2M,G2M_score,86.76,0.29266518354415894,0.5460803,0.3569169875747143,0.4077315776943564,0.03919264301657677
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_3_D02.out.bam,2083631,236299,2083631.0,970299.6,0.5754807,0,0.0,0.0,S,S_score,446.54,0.31828561425209045,0.22592834,0.15157651356927598,0.4313537151316359,0.8954175114631653
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_3_E01.out.bam,2293438,109900,2293438.0,959823.5,0.7255335,2,-2.491903305053711,0.0,G2M,S_score,112.13,0.3418070077896118,0.21905442,0.6038237154209951,0.123034842642668,0.032921064645051956
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_3_E02.out.bam,2374615,113530,2374615.0,966921.4,0.7239686,1,-2.689026117324829,0.0,G2M,S_score,70.16,0.12458568066358566,0.116025575,0.7010552923417205,0.07810334508675915,0.04576927423477173
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_3_E03.out.bam,984478,187897,984478.0,969816.25,0.6820773,0,0.0,0.0,S,S_score,569.13,0.24076975882053375,0.18757588,0.25442002734252056,0.3499821790473559,0.9922484755516052
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_3_H02.out.bam,843277,46907,843277.0,964570.56,0.14916152,1,0.0,-2.007538318634033,S,S_score,135.92,0.21850994229316711,0.8237563,1.0,0.1621471914130356,0.06301499903202057
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_3_I01.out.bam,2032992,115893,2032992.0,965353.56,0.09070587,1,-2.746952772140503,-0.4283149540424347,G1,S_score,611.3,0.417066365480423,0.8527877,0.567101859246671,0.2503198842275161,0.0569659098982811
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_3_I02.out.bam,1775731,113909,1775731.0,940276.0,0.016736388,1,0.0,0.0,S,S_score,606.1,0.19059711694717407,0.9773249,0.5997227277614539,0.20342092188630387,0.10823149234056473
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_3_J01.out.bam,2469694,428652,2469694.0,972832.5,0.7237975,0,-2.772263288497925,0.0,G2M,S_score,331.46,0.2151438146829605,0.18822649,0.06219952847789865,0.5352513118028774,0.9862003922462463
onefilepercell_JR1227_1_1_A05_and_others_HIGFN:JR1227_1_3_J02.out.bam,2042499,84830,2042499.0,933025.0,0.07464737,1,0.0,0.0,S,S_score,230.06,0.09090397506952286,0.89168775,0.6221562918661421,0.2711859267193302,0.010914070531725883
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_H05.out.bam,1422839,134847,1422839.0,932318.25,0.76248825,0,0.0,0.0,S,S_score,504.36,0.5716526508331299,0.2052447,0.0005082278814674934,0.6030096821607785,0.9756945967674255
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_I03.out.bam,1085260,72520,1085260.0,924155.1,0.7586489,0,-3.0520687103271484,0.0,G2M,S_score,644.9,0.3935219943523407,0.21840543,0.0001371907767166359,0.6880302343857633,0.9808835983276367
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_I04.out.bam,253978,55149,253978.0,903177.7,0.7495956,0,0.0,0.0,S,S_score,406.0,0.5734379887580872,0.22269672,0.0014581263725120348,0.7711395081592782,0.9112528562545776
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_I05.out.bam,952711,102244,952711.0,947020.25,0.83454,0,0.0,0.0,S,S_score,621.4,0.6082392334938049,0.112484254,5.728549298533458e-06,0.5920612886690345,0.9839426875114441
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_J02.out.bam,1913217,236631,1913217.0,932588.75,0.6382257,0,0.0,0.0,S,S_score,487.19,0.40568816661834717,0.29165667,0.0013645615266872733,0.7794200038040161,0.998373806476593
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_J03.out.bam,975370,114062,975370.0,946753.5,0.79684365,0,0.0,0.0,S,S_score,501.33,0.682318389415741,0.18372017,1.3167687081325787e-05,0.7438627923518621,0.9805998802185059
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_J04.out.bam,1290840,74683,1290840.0,919130.25,0.6198547,0,0.0,0.0,S,S_score,443.34,0.611207127571106,0.36291754,3.9164657354338504e-05,0.8499855761674548,0.9226539731025696
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_J05.out.bam,888059,95076,888059.0,935091.9,0.5801799,0,0.0,0.0,S,S_score,430.37,0.26747387647628784,0.35492918,0.00030065937932424253,0.5266103231804216,0.9904709458351135
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_K01.out.bam,290155,64211,290155.0,957626.06,0.13723952,1,0.0,0.0,S,S_score,588.62,0.5721186995506287,0.8614227,0.429642537121191,0.4858069631566525,0.5429120063781738
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_K03.out.bam,994348,103764,994348.0,934708.25,0.73697984,0,0.0,0.0,S,S_score,570.64,0.7153883576393127,0.2338662,6.271827989080599e-06,0.6676669630051537,0.9920752048492432
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_K04.out.bam,960577,56262,960577.0,946426.1,0.73349583,0,0.0,0.0,S,S_score,362.65,0.6798707842826843,0.2561952,4.880109546551838e-05,0.866431506256204,0.7992252707481384
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_K05.out.bam,761983,54005,761983.0,966148.6,0.7790396,0,0.0,0.0,S,S_score,467.29,0.6044293642044067,0.14315103,0.00013638512585804056,0.6070641453668242,0.9879302382469177
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_K06.out.bam,1339073,95363,1339073.0,934421.7,0.71313065,0,0.0,0.0,S,S_score,393.62,0.600574254989624,0.21989249,0.00036176113451309315,0.8694353624600967,0.9359864592552185
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_L01.out.bam,1508853,204624,1508853.0,956207.06,0.70582056,0,0.0,-7.62901496887207,S,S_score,410.08,0.5444054007530212,0.24879368,3.522703753987077e-05,0.8133549893330818,0.9941813945770264
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_L02.out.bam,630595,37461,630595.0,959429.1,0.017549276,1,0.0,0.0,S,S_score,1113.87,0.839289128780365,0.967967,0.37669872027786083,0.25571080973545784,0.3329387903213501
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_L04.out.bam,612834,118825,612834.0,935366.9,0.8346312,0,0.0,0.0,S,S_score,403.92,0.6468220353126526,0.15092593,1.8331190662270183e-05,0.7903029271384189,0.9588982462882996
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_L06.out.bam,1055176,119251,1055176.0,954374.9,0.8205676,0,0.0,0.0,S,S_score,375.89,0.6602610349655151,0.12712839,2.6668748824032024e-05,0.8105476647044437,0.8708190321922302
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_M01.out.bam,1565702,267770,1565702.0,979982.44,0.79396904,0,-3.6995630264282227,0.0,G2M,S_score,397.65,0.6071028113365173,0.14248483,1.4125241373196483e-05,0.8000660439174552,0.9866871237754822
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_M04.out.bam,718211,98548,718211.0,960854.9,0.7514032,0,0.0,0.0,S,S_score,545.16,0.6405057311058044,0.16337125,3.476026146591342e-05,1.0,0.9516487121582031
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_M05.out.bam,1478780,87399,1478780.0,975340.4,0.7178265,0,0.0,0.0,S,S_score,392.03,0.4824005663394928,0.2326832,4.9027026030944514e-05,0.9776693194400462,0.9222875833511353
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_M06.out.bam,412234,26267,412234.0,997482.9,0.0007286072,1,0.0,0.0,S,S_score,1153.88,0.9810655117034912,0.98784083,0.4846832757797134,0.13448571435149512,0.17371192574501038
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_N01.out.bam,725515,113338,725515.0,951541.25,0.0,1,0.0,-5.1463117599487305,S,S_score,1139.15,0.9845054149627686,0.99083,0.4931432237512719,0.11825192137538174,0.14502273499965668
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_N02.out.bam,1577839,309006,1577839.0,939348.5,0.62179506,0,0.0,0.0,S,S_score,565.58,0.4237620234489441,0.34401685,0.0014213401930327522,0.7414717644555663,0.9859142899513245
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_N03.out.bam,531848,47445,531848.0,806345.44,0.5844511,1,0.0,0.0,S,S_score,229.01,0.3537341058254242,0.3542709,0.2865623346712682,0.6801003772649601,0.35698917508125305
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_N04.out.bam,1446230,116568,1446230.0,921318.1,0.6942532,0,0.0,0.0,S,S_score,411.06,0.49364665150642395,0.27645013,0.012460309930025712,0.7789997220944864,0.98233562707901
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_N05.out.bam,1287033,143560,1287033.0,943825.3,0.67450434,0,0.0,0.0,S,S_score,488.52,0.5704677700996399,0.27935213,0.0013463033218829418,0.798341543641171,0.9613369107246399
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_N06.out.bam,1025855,196510,1025855.0,941483.0,0.6950842,0,0.0,0.0,S,S_score,486.82,0.5258667469024658,0.2353071,6.074454113838903e-05,0.692865560507503,0.9932036399841309
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_O01.out.bam,751008,61221,751008.0,924431.4,0.6066488,1,0.0,0.0,S,S_score,420.79,0.6193122267723083,0.28726318,0.543798428098213,0.23052909348845727,0.18643710017204285
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_O02.out.bam,1223758,268616,1223758.0,946183.44,0.7175346,0,0.0,0.0,S,S_score,515.98,0.45762136578559875,0.2643436,2.5633213125208776e-05,0.6263918192352985,0.9991422295570374
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_O03.out.bam,1434657,260223,1434657.0,959438.3,0.69976246,0,0.0,0.0,S,S_score,484.72,0.49142739176750183,0.21924439,0.0013855517627320753,0.6123575077533732,0.9995917081832886
