X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_umap1,X_umap2,velocity_umap1,velocity_umap2
13.052258,10.566812,17.04529,2.7366195,2.008309,-7.854093,-1.311894,0.041579384,-0.32475463,-6.259586,1.0617583,6.532218,1.0939776,-0.9558953,13.606425,-6.279173,0.45027414,-3.2504506,3.0110025,-7.5458293,4.3420496,-4.860597,3.5302684,3.892989,1.6488211,2.0755196,-7.9744883,-3.5670662,-4.6555085,-4.490347,1.3247635,7.157545,-0.011464816065516161,0.17189058121148734
-9.163892,-12.875002,6.360687,-5.5985518,-1.3225925,-6.025787,-1.4761297,1.8804697,-0.42486012,3.1691954,-4.540209,2.106744,-6.832104,-1.6140609,-4.2453136,5.4489026,1.4006474,1.9493704,12.752947,0.77851987,-4.9261494,14.201245,-6.4060583,1.7427974,2.7946389,-6.8586316,-4.5891285,0.53804255,3.840671,-10.779391,4.326943,2.4756372,0.022853276857057233,0.01181501718790733
21.329193,1.4652326,12.458767,8.709606,-8.707658,7.1474686,-4.8987765,0.22492443,6.9737587,0.6255957,-2.33589,12.098737,0.12137231,2.555669,-6.896159,2.5963144,-0.89628434,-4.9468613,2.8390198,-6.262675,1.0193316,-7.785256,1.6351712,-2.4249825,4.583514,-1.8074821,8.852079,1.2606045,-0.33640873,7.18864,2.9566507,9.754294,0.012850202693382972,0.14894663227052848
26.606895,-7.0005975,-10.115167,0.8879376,-6.635724,2.9740949,10.437194,-5.1312027,-2.5386083,1.1677816,-1.940285,-2.0905519,-0.3222456,-2.9653249,-4.367347,-0.4611698,3.9427397,4.9726257,4.1970253,0.7178843,-0.87052757,-4.772577,4.2581587,-1.8056725,2.7950947,0.7072365,3.5714393,0.5060309,0.79272044,5.8335037,4.303404,10.612714,0.029672228500312883,-0.16491545901998597
12.280691,5.185057,4.6446095,6.2556696,0.6924167,-5.658416,3.5220625,0.39996874,0.837893,-0.62929136,8.673356,11.322238,-10.404054,-4.8273683,-3.9799628,-3.085154,7.6611805,6.0742955,0.31182212,6.5852876,4.331593,3.9283845,1.7788694,3.119335,5.3684754,9.262691,-0.6465492,6.8075843,0.68685085,-0.53326136,2.181813,8.582068,-0.015772988536898354,0.170237598223499
-0.3357005,4.6265645,-13.157447,-5.6171446,0.08685445,-11.312462,-3.7599328,-5.7234716,-5.9472647,-3.6197796,-1.3357604,-1.6669326,5.702753,7.9773526,-5.3010435,-0.014506308,-0.84318197,-0.945609,-1.4840049,2.2929082,2.9603665,2.5613902,0.87760633,3.159644,3.9379876,-0.63217115,2.4005146,-0.8207863,-5.052483,-0.2004995,3.718316,6.6485186,0.09904973274060945,-0.19865112065073778
-14.577992,-11.048924,4.2170134,-5.406888,1.2156923,-1.8466249,4.475301,7.1652117,2.5947208,1.5406553,-7.632935,1.3188345,6.4150057,-0.67467,0.40452534,5.514801,4.0741262,9.7240925,-8.036038,-4.358541,-8.614594,-3.4463038,-11.558859,-4.9407063,-3.088116,0.3744036,1.8199955,-2.1780355,-5.2102695,-0.4734157,5.139518,2.815242,0.048864639967576375,-0.024078678466724155
34.470036,-10.901512,4.6291113,-3.9078536,-9.923908,9.467954,-0.51835674,-0.31581455,-1.9542825,3.8084188,-5.18658,-2.7887726,-1.1331574,1.8667794,-0.70043796,-3.51506,-1.3557887,1.1535308,-3.5234828,-4.1166763,3.2455719,0.99275297,0.32928252,0.49763292,-1.5672245,-3.2712011,-1.5186656,-1.554419,-3.5763662,0.84346974,2.8540819,11.039282,0.000299526077264403,0.00123225749987181
24.721018,-6.5001006,-4.110389,7.2654514,1.3231217,2.5998971,0.23281239,8.019033,3.4247665,1.9645904,-3.6895347,-5.1203485,-1.3053377,0.24688293,-4.6814547,5.7881756,-4.4027376,-1.1672968,-1.4422092,2.8217015,3.529572,1.818695,1.0665283,4.922656,-3.344406,-0.51253915,-0.09724396,-0.5273728,3.162074,0.09989374,3.8036227,10.466911,0.10293477038890045,-0.24998131353972397
-12.733005,-18.47319,11.637086,-11.809269,7.1950917,-4.0603237,0.066770025,-8.56992,5.58129,-1.7094046,-2.5473278,5.297217,-6.1053357,-12.090598,-2.683502,-1.1327702,2.9774423,-3.0786152,-2.4845333,6.0083613,-0.324827,-4.3324876,4.053558,-6.0658746,-9.248948,2.229335,-9.991255,5.1768694,-1.1804184,2.047567,5.175779,2.7830462,0.0031432204860995156,-0.015284844605805857
23.566822,-7.3737407,-4.530212,-4.4703,-1.6463064,1.5175902,6.969056,0.6187665,-0.3743515,-0.9605699,0.474311,4.728789,0.7654378,-9.460508,-2.845464,3.2381556,1.8177853,5.3813233,8.933366,2.6732793,-10.43555,-0.463562,3.95495,-1.7885162,-8.483069,2.8989315,-5.1825256,5.545068,-3.001078,6.5040913,4.78879,10.028064,0.10185155502891385,-0.2148451516986719
18.003223,3.6269011,8.551392,0.2949327,0.69993234,7.1514955,-2.028075,1.3082273,-7.068889,-3.1037195,-1.568205,3.856624,3.896434,-1.7189437,5.506113,1.0238818,2.4696164,-11.478783,-7.7632365,-2.187323,-7.2567024,3.8511496,-3.0878856,4.568835,1.9263878,2.0696306,4.6767898,-11.9713955,-11.861614,-2.551724,2.0520382,9.26044,0.03750549977690811,0.1413615085763281
10.826297,4.1809454,0.4331952,-8.613164,-10.59971,4.531129,12.159609,-4.026877,0.9889859,-3.6888227,1.5856354,10.900532,-0.41212782,2.722561,-3.408955,-0.54063773,0.57161695,-0.55051553,0.7037296,-3.3968263,3.7299569,0.94380385,3.2731915,1.8427643,-2.4938958,-5.071603,-0.7410024,-0.58589876,-7.3328233,-1.8536699,2.9114769,7.468832,0.008145028125530022,0.09967344249470611
14.495796,-0.56198686,-7.9205427,-6.630605,-1.9146086,-6.8488417,-5.459942,1.5449448,2.7037337,-8.315411,-3.9144237,-2.5055804,-5.381653,-4.1807733,7.391899,-7.360693,-5.0719495,-0.069331326,4.0579033,6.109568,-1.6844082,3.337343,-1.3929291,3.7137856,3.3059654,4.6473355,1.2583373,-0.93088955,-3.1822784,-1.2523259,4.933449,8.336933,0.05900218360783295,-0.11955887665036452
14.372468,0.43474224,-1.3049698,-0.031484235,2.1640782,-6.5261097,-3.4092898,11.597849,11.442163,-4.608846,-1.8564175,-11.816201,2.952975,-7.342089,-2.253785,-1.0129691,0.44410002,1.9423529,-3.094267,-10.303501,5.611166,-0.3070171,-6.743127,-2.579207,8.430253,-9.979855,-0.62063634,1.3090506,-4.0780315,-2.335206,3.3737314,8.4677,0.06352058638729202,-0.21463773989491558
33.35039,-13.359059,0.5847511,3.6131868,2.9480662,-5.2568893,1.3835168,-4.764181,-3.0148802,-0.96892506,-3.751134,1.9089704,-0.7713267,-3.950878,-6.947222,4.1464257,-1.7495966,0.1258151,-5.60678,3.683332,-1.177681,-2.986502,1.1629498,-2.343617,-0.46922493,-2.4707825,1.2134342,1.5815065,4.0304766,5.106005,3.4008982,11.637487,-0.05775022814276982,0.00795728546669963
-9.881957,-14.26464,1.4542898,-8.628975,10.301405,-0.19507982,-5.792768,1.2902552,0.67330813,6.1205173,3.6094506,9.794244,-0.030577617,3.5938103,7.203548,13.19811,-7.712684,-0.44038466,1.2566673,-2.8024497,-4.8675823,4.0561576,-11.848379,0.85599923,3.0006557,-8.967101,-7.145109,-1.8103235,-2.826813,3.6657438,5.1346526,3.744496,-0.017865107673007575,-0.12513327277479208
20.20316,-2.144893,-9.506911,-1.4098815,0.2659428,-4.349225,-4.2818427,-4.1632986,-3.3997037,0.16064075,-1.4402171,-7.4268465,0.7176815,0.66596866,-0.43524703,3.4979463,-0.1929667,-5.8255615,6.288576,-2.6561499,1.7496688,2.0975907,3.6753786,0.3725937,0.051343963,-3.0221827,-4.0347457,-2.481083,3.0253062,-3.3680124,4.475628,9.453303,0.13615768067938608,-0.2525558298067974
15.353001,-6.057696,-7.7491984,-2.682223,0.40577397,-4.2575793,-1.7929448,1.787528,-0.63005877,-0.21782334,3.1862438,9.562199,3.5656881,-0.17239425,0.2584273,-7.116413,-1.2729981,8.94784,8.85408,9.096692,-4.025272,1.5258383,-10.489626,-4.664456,2.677174,1.7234343,-4.5084143,2.593274,5.6893554,-3.3387058,4.9162626,8.935909,0.049044836030113864,-0.19163515602601033
7.8400764,5.482854,7.402668,-12.3763485,-9.959815,1.4529201,-7.999235,-1.0712515,4.731421,-4.015708,1.1323572,14.548144,-3.194671,8.461192,-4.0014114,3.9436204,-4.619241,-0.00018915064,-0.11368227,-4.4793487,2.6872482,2.792958,-2.664278,9.17189,7.8028016,1.9391657,0.7441541,-5.648202,1.9958222,2.2915902,1.730628,8.060239,0.0009010054078845045,0.11356088614704948
-13.836121,-8.677973,4.46223,-10.17281,-3.8390846,-0.045471568,10.226697,3.5207293,4.4941664,-2.455368,-1.2510533,-4.3134236,-1.3712713,4.429159,-2.350912,5.024661,-5.684998,1.3921179,3.1135132,-9.375158,-11.6147175,-9.42345,-2.9605818,-0.057105973,8.148701,-0.48662832,2.019843,2.4078813,0.88797945,0.9489154,5.0256853,2.1814697,0.012551199694132428,0.009071941187486268
10.21125,-6.4110565,-3.8774953,-0.84326655,6.7224164,5.0837874,-3.9894764,3.0646873,-7.6641793,11.85729,4.2007046,1.9887823,1.9243283,9.011853,-0.58977836,0.29277545,0.31780377,-4.283999,-2.803192,-0.89767283,-2.6477683,4.6994843,-5.9626603,-2.129607,-4.1327205,1.2047942,1.0331527,-3.0555007,-1.338063,-4.4000216,3.9774666,8.752656,-0.04139339200386545,0.09337328072351087
19.116434,3.6028988,2.7699773,0.15375242,-6.0073133,-4.516291,0.7620134,-2.6037538,-0.6662118,-3.3756292,0.5346803,2.6602783,-3.902039,-9.055819,-7.1812763,-5.369693,-1.253809,6.991566,-9.911332,3.5382388,3.2120233,0.22272143,-5.959012,3.3091693,13.8961,4.5302796,-1.1480769,1.2663162,-11.582188,-6.6506658,2.6284719,9.061174,0.046519638099075764,-0.03052520170101171
4.257956,4.3915305,-9.917943,-1.0485132,0.70434004,-8.196898,-2.8314974,-6.908816,-0.55552644,7.1813455,0.94053257,-2.1962085,-1.7879009,0.83672225,-6.8407,-3.6534808,-2.071049,-5.100092,3.4978843,-10.210546,4.347899,3.3525927,3.0419087,6.938485,4.94379,11.734647,-0.9935046,0.89124817,-0.16111737,-0.2500677,3.3832908,6.68209,-0.08335998967773083,0.15045196766657487
14.892896,-8.487664,-6.831625,8.635005,-6.1153893,-0.55101925,-3.2961571,3.3817263,-12.43876,-0.31244698,2.5178647,2.6811082,-1.0380555,5.386677,-1.9145421,4.8202543,-0.70653415,0.417321,-8.836096,6.154882,-2.2654557,1.3905847,-2.788965,-3.644803,-8.244757,11.031766,8.355238,2.9812512,3.7553864,3.5346155,4.0510178,9.117006,0.11488498402988012,-0.2745547563642168
10.586217,6.6274586,0.7590064,1.2311039,7.5553584,-7.1330247,-2.759567,1.0384746,-8.825442,9.817998,-3.9329543,-3.4864936,6.825509,-4.9105344,-2.2275543,1.9660063,5.468379,-2.7751362,1.6761703,2.6373982,3.5106635,-6.658742,-2.7696445,-0.2937934,0.7559704,5.176876,-0.5441841,-0.73428184,6.414035,-1.5686074,2.8691666,8.197136,-0.07006684420852194,0.1922003876971423
26.3695,-2.861162,8.637641,7.5183873,4.8649225,1.9301615,1.5470675,-9.279952,5.85327,-0.77431536,-2.1754959,-6.767527,-3.7187762,-4.36496,-3.998395,3.1196687,6.5149355,-2.6936212,1.4460192,9.356973,2.9267926,7.1671863,-0.6449819,0.67238724,-0.50305253,5.5177865,5.837762,1.9120014,8.313624,-0.9425637,2.8437483,10.819049,-0.06355865580124222,0.047839752119372074
14.647106,-0.39069682,-2.06558,-10.672617,-7.588049,-6.082812,2.06358,3.6496506,6.1472173,-9.236119,-0.24801905,7.1592565,1.8300555,0.38628456,3.3376174,1.4937592,0.489019,-8.732671,7.499511,5.540285,8.377296,-5.621033,3.9850426,1.6185851,-3.9633822,-7.7852645,-10.815009,5.2379603,-2.1819146,-1.5266972,3.8586547,8.310426,0.09921467719712965,-0.21470926120655567
19.238234,-6.913871,4.100433,2.6085243,2.0536,-3.2630148,3.1010516,0.3904256,0.23795773,-2.7562168,-3.9636893,2.1457503,-4.5283413,2.2489424,-0.1193646,-0.8903185,-5.128932,2.7357016,-0.69087946,-10.6945715,-1.3642471,-0.06520684,-2.0113719,4.2663736,-3.7222745,-4.958733,-2.8163085,-0.83997273,3.493931,-1.8081636,3.728211,10.284933,-0.052025342395332484,0.16794404778278438
