"","FSC-A","FSC-H","SSC-A","SSC-H","CD20","CD56","CD45","CD38","CD138","CD4_IgD","CD14_7AAD","CD19","CD16","CD8","CD3","CD27","TIME","CD4","IgD","Plate","Index","Cell"
"JR1166_1_CSF_all.fcs.12009",362752,267249.125,183808,127597.868787592,0.399115630560515,0.652090010715883,5.12833724867613,0.709906274519264,0.628920039630247,3.73255780478487,-0.0361948171984622,0.3210472118585,1.35082823743079,-0.988500014560964,2.19947807669616,0.167309906485499,92.625,3.73255780478487,-0.0939505003755061,1,"I24","1166_1_1_I24"
"JR1166_1_CSF_all.fcs.12051",453120,308977.125,195328,119440.796572553,0.348525328381161,0.692560209988616,5.50492097303259,0.0738423599316707,0.920910464439308,4.24218883039949,1.21400660003605,0.00617745187360147,0.940148740927543,1.41548326366962,3.46207868760198,2.37722889798745,92.875,4.24218883039949,0.0230124719704033,1,"H24","1166_1_1_H24"
"JR1166_1_CSF_all.fcs.12080",337152,235249.125,134656,112449.020388234,0.0876038513039643,0.467436640474463,4.81089541215302,-0.0225117704083759,0.311759424481478,3.49047594201985,-0.602168704884971,0.349475712225923,1.1937225423033,1.29232966002811,2.89014840378107,-0.00902235132342065,93.125,3.49047594201985,0.0434140391412196,1,"G24","1166_1_1_G24"
"JR1166_1_CSF_all.fcs.12094",367616,268529.125,149248,114196.964434314,0.420009993578845,0.086365616455021,4.8446360975771,0.028627193280651,0.789375394251422,3.48280114585484,-0.364375949992213,-0.524061488219786,0.400252978669627,1.22940172423472,2.97212948233499,1.62386045114788,93.25,3.48280114585484,-0.124239054302121,1,"F24","1166_1_1_F24"
"JR1166_1_CSF_all.fcs.12116",357376,282353.125,117504,109535.780311435,0.639800028204783,0.424497871746167,4.94205603392322,-0.139981124233738,-0.852392997372875,3.04211844933187,-0.745078031908362,0.40133920132189,0.581341256739903,-1.5506694592525,2.16942309086082,0.923490199928952,93.375,3.04211844933187,0.110056090475304,1,"E24","1166_1_1_E24"
"JR1166_1_CSF_all.fcs.12145",207104,167409.125,283904,156380.680746371,0.148232979478872,0.492507287439372,5.05134417212791,0.0331637203816286,0.0347760563178078,3.76521935722512,0.563693857620627,0.251979914742953,-0.301777060284072,0.737935675682271,2.63114125573912,0.160684910736653,93.5,3.76521935722512,-0.144824285361414,1,"D24","1166_1_1_D24"
"JR1166_1_CSF_all.fcs.12170",407296,309745.125,175616,120955.681412489,0.184633434853007,0.0588438361725782,5.39538547491281,0.772328243157799,-0.711757575581911,3.83129913575024,-1.06026933840326,-0.483375428240253,-0.302857497230397,0.794595079160031,2.91933122436372,1.59571042154576,93.75,3.83129913575024,0.0138153452695055,1,"C24","1166_1_1_C24"
"JR1166_1_CSF_all.fcs.12191",356096,269041.125,167424,116760.615701897,0.236043111702724,0.634046419686618,4.73470998124649,0.482655194795478,0.139524572730542,3.6789407756163,0.625883520206954,-0.283740280618704,-0.483132896964375,0.782476319946788,2.7447980042935,0.168030658188296,93.875,3.6789407756163,0.0581898559312103,1,"B24","1166_1_1_B24"
"JR1166_1_CSF_all.fcs.12228",342272,264177.125,167424,123286.273473928,0.365264499412119,0.977184884939751,4.85026718451435,0.0591969874884302,0.343314019093004,3.71884557264234,-0.715910214168639,-0.111741604246446,0.847739196953785,0.929302044807754,2.99029834576977,1.05323575381873,94.125,3.71884557264234,0.0452560947348905,1,"A24","1166_1_1_A24"
"JR1166_1_CSF_all.fcs.12294",337664,243697.125,155904,118042.441335689,0.609833339291343,0.582182766869646,4.93823451248255,0.40939620817457,-0.372103479283173,4.10783496700407,-0.00537777406647765,0.29182162036432,0.0990579786911067,1.48565871619598,2.69784569857084,0.406106364869787,265.375,4.10783496700407,0.108728791476266,2,"A1","1166_1_2_A01"
"JR1166_1_CSF_all.fcs.12296",319744,250353.125,135680,112682.079594378,0.513035972951738,0.961940831686908,4.61290155413554,1.35391682175315,0.717138288045123,3.49319887210519,0.180560391271702,0.138966481773218,0.388512593005501,0.527729143558561,2.58182582968516,1.63017110769187,265.375,3.49319887210519,-0.104596201725592,2,"A1","1166_1_2_A01"
"JR1166_1_CSF_all.fcs.12297",239104,178929.125,147456,113614.316418954,0.217192692483341,0.562423694733311,4.62595435169512,-0.197023587789194,1.62982440327165,2.83452577109697,1.79264470456671,-0.406370597650961,0.376777005974329,0.635105483330806,3.80415180503331,1.53492225872147,265.375,2.83452577109697,-0.189859247175413,2,"A1","1166_1_2_A01"
"JR1166_1_CSF_all.fcs.12301",257280,172017.125,159232,119790.385381769,0.282544533891267,0.602259497016071,5.08270902126086,0.555187913812248,0.369740850616285,3.80730017073056,-0.763035537371805,-0.201476645392899,0.312313802627146,0.674606490846765,2.79390663095606,2.54411821912918,265.5,3.80730017073056,0.192980364601971,2,"A1","1166_1_2_A01"
"JR1166_1_CSF_all.fcs.12306",249856,158449.125,166400,116760.615701897,0.164775456449808,0.382938866366416,5.04370205444269,0.571494040261767,-0.217648720114303,3.5069125531401,-1.38067703654683,0.256862859088925,0.321907822675613,1.01109521083418,2.95020393600606,1.01324846102511,265.75,3.5069125531401,0.0316129156243458,2,"A1","1166_1_2_A01"
"JR1166_1_CSF_all.fcs.12307",362752,265969.125,193792,129928.460849031,0.381949573139628,0.374676526892056,5.03066946546525,0.225116374575093,-0.336382564659856,3.56631865846531,0.0751370526763896,-0.0222851699253324,0.608974239016723,0.619408515191144,3.37256040075619,1.78279747430555,265.75,3.56631865846531,0.0839196509143104,2,"A1","1166_1_2_A01"
"JR1166_1_CSF_all.fcs.12309",304384,210417.125,156416,121421.799824777,-0.015808899634062,0.219182758081207,4.78451383172729,-0.65292433207246,-0.0957694976044394,3.87202252772064,-1.58541941940621,0.813670478645793,0.225055387738642,0.822193137234503,2.25095496016387,1.47219872521683,265.75,3.87202252772064,0.150334864844424,2,"A1","1166_1_2_A01"
"JR1166_1_CSF_all.fcs.12317",307200,200945.125,212736,124568.09910772,0.356331037853304,-0.0230134932035971,5.55001550269079,-0.303013826044586,0.371548406429482,3.93702592272597,1.4520028364368,-0.381882780549628,0.277775681477795,1.41213392853941,3.37444247363413,2.35885683950172,266,3.93702592272597,-0.0565144068430646,2,"A1","1166_1_2_A01"
"JR1166_1_CSF_all.fcs.12322",435456,290545.125,207104,131326.816085895,0.352391555847397,3.1339245448751,5.64002447967935,0.39405138713375,-0.412114863532756,0.0435340110375698,0.0811573171464818,-0.110257950106432,1.94002279963299,6.20209863487441,1.08958444899439,0.809299177612801,266.125,0.0435340110375698,-0.128325052061719,2,"A1","1166_1_2_A01"
"JR1166_1_CSF_all.fcs.12333",367360,295665.125,167680,118741.618954121,0.479145168381203,0.268399759562916,5.35190252089635,-0.420265993974778,0.678870526132801,3.82863770071025,1.50512015467318,0.162249909458633,0.81144249166004,-0.183853724740653,3.27460892994321,2.34754484339167,266.5,3.82863770071025,-0.0957988498137823,2,"A1","1166_1_2_A01"
"JR1166_1_CSF_all.fcs.12340",322048,236529.125,130048,110701.076342154,0.670269200383452,0.791008700600393,5.14663493672395,0.3166868395668,-0.68302644860367,3.64022105887747,0.407056287130678,-0.564784100881927,-0.348461626203891,0.864221362685671,3.32514963089041,1.72489158663601,266.625,3.64022105887747,-0.0380467676052021,2,"B1","1166_1_2_B01"
"JR1166_1_CSF_all.fcs.12416",354816,252401.125,185600,126082.983947656,1.02217879969644,0.184859501628909,4.85349362476151,1.0723164492098,-0.785884131838563,3.72237244184809,0.720765632846629,-0.189509257333694,0.564309512331217,1.25382940527824,3.35633231282174,1.55496792593077,268.625,3.72237244184809,0.0791960337584992,2,"C1","1166_1_2_C01"
"JR1166_1_CSF_all.fcs.12437",379392,293361.125,279296,139716.947507078,0.306698210702479,0.618041161969713,4.67787508328124,0.474721019095885,0.0288960824941181,3.54379426970889,0.0412782318626751,-0.019574723493393,-0.688159198797349,1.1024395705528,3.18133777075593,-0.0244974936984331,269.125,3.54379426970889,0.237902724445672,2,"D1","1166_1_2_D01"
"JR1166_1_CSF_all.fcs.12491",649216,373745.125,295680,147174.842103684,0.800723551086106,-0.0762983964331421,4.62604631098343,4.79287979494633,5.14338924435952,0.0664680642140151,1.51349785510816,2.9427317693786,0.607204759603141,0.0898429491264664,0.76510405820867,2.74921676326107,270.25,0.00117943705364579,0.0664680642140151,2,"E1","1166_1_2_E01"
"JR1166_1_CSF_all.fcs.12508",311296,245489.125,184064,118974.678160265,0.597630012933379,-0.911759295027218,4.63052612489383,0.318130821268581,0.531306057580716,3.38563035811514,0.359135687965588,0.330078786745502,0.3920022459185,1.50225141053627,1.69906678261915,2.29377554289084,270.5,3.38563035811514,0.20070456478675,2,"F1","1166_1_2_F01"
"JR1166_1_CSF_all.fcs.12514",286464,193777.125,146944,112215.96118209,0.384267542673049,0.0264768654742191,5.1686100865524,0.590459484888782,-0.631469356648596,3.72935741681664,-1.01502051438534,-0.185543562880815,1.21591904225857,1.20157216178088,3.23246268396189,2.21705054772779,270.625,3.72935741681664,0.0208041795344045,2,"G1","1166_1_2_G01"
"JR1166_1_CSF_all.fcs.12537",296704,168689.125,198400,116877.145304969,0.21942305833071,0.882789710943167,5.03984796329314,-0.447697290603257,2.1322899867576,3.89660337316417,-0.153811376955419,0.155447781139264,0.647651749014366,1.60963562487382,3.82904000924263,1.72892943593993,270.875,3.89660337316417,0.1365480326744,2,"H1","1166_1_2_H01"
"JR1166_1_CSF_all.fcs.12544",283136,205041.125,176128,123519.332680072,-0.148618040612008,-0.508296699028393,4.77272081660128,0.942765145908895,-0.811515825889342,0.0205833253609652,-0.108691585909408,-0.151109509432886,0.0180666797107049,4.69356308432019,2.84916719950131,1.01929093600899,271.125,0.0205833253609652,-0.315661202934273,2,"I1","1166_1_2_I01"
"JR1166_1_CSF_all.fcs.12557",365312,254193.125,172800,122587.095855496,0.425079028320553,2.67927125573598,5.43820889109318,-0.16416425571274,0.160318785944738,0.0328163279170592,-0.191285611674846,-0.421587145776291,0.874729645943426,5.84756683740163,-2.5205174345556,1.23568142952122,271.25,0.0328163279170592,0.100876694950308,2,"J1","1166_1_2_J01"
"JR1166_1_CSF_all.fcs.12567",175104,147697.125,231168,142164.069171589,-0.124817938316102,-0.317686779682892,5.13394693899574,-0.304533223507975,-0.651152143003451,3.28970347969444,-1.31055353609416,-0.0126899228160684,0.32047875882707,0.0312974525296663,3.43022771058524,1.9698492093725,271.375,3.28970347969444,0.351143958547592,2,"K1","1166_1_2_K01"
"JR1166_1_CSF_all.fcs.12587",173056,151025.125,200704,143096.305996165,0.583825883707815,0.846771580282998,5.0831461543549,-0.302692522863394,0.283995195486551,3.14722998372822,-0.0637789791054856,0.442650909085036,0.436124792647974,0.665523062157346,2.90415854937119,1.06352064240702,271.75,3.14722998372822,-0.00499556303516392,2,"L1","1166_1_2_L01"
"JR1166_1_CSF_all.fcs.12614",172288,133617.125,201216,134939.233781126,0.124207075503596,-0.440710028838433,5.12894670941917,-0.507787727880306,-0.143180634161656,3.16278004502405,0.10977512665843,-0.0279108109400466,0.864453746942613,0.144277087445542,2.34469353639386,1.95367489452918,272.125,3.16278004502405,0.255175242223541,2,"M1","1166_1_2_M01"
"JR1166_1_CSF_all.fcs.12633",471040,248817.125,337408,154283.147891075,-0.501903816417385,1.28832164200544,5.11522919921948,4.35827274410537,6.01458251728434,0.0486211272502675,-0.744195729327335,3.25585723484231,0.45354636272225,1.01001654291148,1.09048687229684,2.94434195356692,272.25,0.0735618304666616,0.0486211272502675,2,"N1","1166_1_2_N01"
"JR1166_1_CSF_all.fcs.12643",353024,273649.125,165888,129928.460849031,-0.301936051523032,-1.12553522007381,6.18035897095747,-0.0356845343077576,0.50064048507247,-0.0396552891219686,0.194705605966118,-0.571411077794672,1.19460135154857,5.83689364695413,2.96288436950142,2.56944725746929,272.375,-0.0396552891219686,-0.228303400565386,2,"O1","1166_1_2_O01"
"JR1166_1_CSF_all.fcs.12655",290048,219377.125,161536,122004.447840137,0.330809393676969,0.632799774038193,4.70687635603097,-0.274994519742104,-0.148391286716562,3.23723892964357,0.82657482897778,0.469573022793775,-0.332173050953191,-0.483391620521354,3.00583426860782,1.5685601590954,272.625,3.23723892964357,-0.120067116877413,2,"P1","1166_1_2_P01"
"JR1166_1_CSF_all.fcs.12673",284160,216561.125,167680,127364.809581448,0.0977766909427705,0.244632853205091,4.88632182533394,1.20647551787723,-0.69304059039533,3.66683193801114,-0.206167164497753,-0.144707986299039,0.454519526217804,1.30921112202812,1.08593533257045,1.52541875954718,272.75,3.66683193801114,0.107428486983752,2,"P2","1166_1_2_P02"
"JR1166_1_CSF_all.fcs.12748",547328,356849.125,291584,146592.194088324,0.349688897865129,0.262100743926555,5.04754198481936,4.59614509070411,4.62529446750349,0.0968475074156466,0.324169505746128,3.00284177157085,-0.776373225789959,0.918305855767511,-1.78990147138837,2.51102706751817,273.375,0.221834507174539,0.0968475074156466,2,"O2","1166_1_2_O02"
"JR1166_1_CSF_all.fcs.12849",493312,273905.125,255488,139017.769888646,0.930434398187872,0.510203057483604,5.08931086216783,4.08659210799804,4.71797456993401,0.160262019210405,-0.307847360815971,2.3501638809919,0.854194756648864,-1.12110663292702,1.62872140509464,2.23318490751047,274.125,-0.119821025794354,0.160262019210405,2,"N2","1166_1_2_N02"
"JR1166_1_CSF_all.fcs.12905",645376,396273.125,237056,137386.355445638,0.718280351877784,0.459761805048976,4.73405518156178,4.59806634393409,6.06932104219912,-0.0177183461335271,1.34352387087588,2.30715123785526,-0.395506973488332,1.09484023517416,-1.09063688140577,2.33610336334639,274.5,-0.080044544127588,-0.0177183461335271,2,"M2","1166_1_2_M02"
"JR1166_1_CSF_all.fcs.12984",511232,294641.125,301824,158478.213601666,0.497071491411901,1.21663207520252,5.77219915603543,4.32140479804496,5.08547538829023,-0.0210060069477154,1.15834879579689,3.09884570067704,-0.824114412796899,1.75761781086174,0.0663483975590685,3.99304020568558,275,0.0969638122805847,-0.0210060069477154,2,"L2","1166_1_2_L02"
"JR1166_1_CSF_all.fcs.13047",541696,328177.125,293632,151486.437417347,0.352454245480686,0.781039405657246,4.71344301330601,4.96890743154116,5.90999546957182,0.0758209256049957,1.2283463009377,2.74273697251386,-0.388595605049257,-0.331849815322373,-0.184011732108336,1.89764877290743,275.375,0.197331707858244,0.0758209256049957,2,"K2","1166_1_2_K02"
"JR1166_1_CSF_all.fcs.13095",587264,351473.125,258304,142863.246790021,-0.0580756786594344,-0.689643736161352,5.54240332516843,4.37325477838366,4.44991632927482,0.0546776022791028,1.13774040018149,2.71323069847793,-0.470576410589836,1.85298011288915,-1.96955312432107,3.12929059485974,275.5,0.106482519487947,0.0546776022791028,2,"J2","1166_1_2_J02"
"JR1166_1_CSF_all.fcs.13153",560896,336369.125,360960,158944.332013954,0.463158253551686,0.539212626868254,5.34016749906217,4.41415403294208,5.7946989842884,0.0861858593706553,0.56135954549495,3.318540423243,-0.0741005378153286,1.1788261082016,2.05469634851061,3.30946801227994,275.75,-0.0518873132363395,0.0861858593706553,2,"I2","1166_1_2_I02"
"JR1166_1_CSF_all.fcs.13226",527616,295921.125,300800,147174.842103684,0.443231176917233,1.12579107399292,5.40322840392985,3.9780474838885,4.43153937309511,0.0472162174661687,0.707438841596004,2.9025860382028,-0.312269904294055,0.0318171036880037,1.96773800876045,2.32644282820908,276.125,0.162103778339913,0.0472162174661687,2,"H2","1166_1_2_H02"
"JR1166_1_CSF_all.fcs.13276",636160,350449.125,291328,147640.960515972,0.235934941571113,1.81239353511355,5.01675340238463,4.30593142597928,5.77570210591233,0.024371154246001,0.389656735894027,2.79281768085145,0.450525377096367,1.65314864168799,-2.7465940071182,3.86225508093603,276.375,0.0634047295190792,0.024371154246001,2,"G2","1166_1_2_G02"
"JR1166_1_CSF_all.fcs.13305",612608,358897.125,303360,149039.315752836,3.50526618016338,0.388070423073307,6.52191317228511,3.29144340975302,-0.495806588808626,0.045898415050512,0.0422122018485287,3.98848654943222,0.486302336512474,-0.75324986581261,-0.996527932174864,0.416330565783344,276.5,-0.116004721026433,0.045898415050512,2,"F2","1166_1_2_F02"
"JR1166_1_CSF_all.fcs.13397",592384,374257.125,362240,162906.338518402,1.41737487372951,-0.600169798615822,5.73163742143625,4.00288924090073,5.26824884770521,0.0531077200332879,0.848285902975817,3.55925287607308,-0.382057679259907,1.71618268245776,-1.60854671440201,2.97169934750279,276.875,0.110468963102946,0.0531077200332879,2,"E2","1166_1_2_E02"
"JR1166_1_CSF_all.fcs.13431",546560,371185.125,231424,133424.348941191,0.134921573947697,0.901366995238721,5.30712454395998,3.70211854270725,3.16312395521678,0.00373312687454486,1.17602663230601,2.11178426743479,0.122541813950951,1.36622954514879,0.354990068825726,2.46793131420633,277,-0.00204163079500162,0.00373312687454486,2,"D2","1166_1_2_D02"
"JR1166_1_CSF_all.fcs.13476",624896,356081.125,323584,152069.085432707,0.131977252222677,1.25303917563909,5.10576322076007,4.08133453931611,5.4991317657507,0.0231753255380073,1.6508206723044,2.26764059541061,1.21710282751341,1.27826570033431,0.0920683147568345,2.34386756537834,277.125,-0.0079319683787625,0.0231753255380073,2,"C2","1166_1_2_C02"
"JR1166_1_CSF_all.fcs.13675",440320,234481.125,406272,180618.838185342,0.0495054482567959,1.94893571872243,4.89436624294277,4.79406899615342,6.4567901756329,0.152702398016678,1.56193840489098,3.31742819381042,0.443667058737768,1.13724478004038,2.12373156869579,3.6926569160066,277.875,0.226585088142848,0.152702398016678,2,"B2","1166_1_2_B02"
"JR1166_1_CSF_all.fcs.13811",591104,359153.125,275456,143212.835599237,0.635286822794132,1.31651657745071,4.9301564955656,4.55081178867464,5.5844809976374,0.024517078986462,1.44160023051645,2.79791188871933,0.36160519445887,0.81506656222323,1.66347844895156,0.986745931778656,278.25,0.19856203175913,0.024517078986462,2,"A2","1166_1_2_A02"
"JR1166_1_CSF_all.fcs.13856",344064,250097.125,174080,119673.855778697,-0.0568628830707475,-0.504380367051783,4.83815837523951,-0.849202220975602,3.64366941037857,3.81269127933096,0.83466416055827,0.671597475592767,0.784930472244042,0.34866016255241,5.56095767980389,2.31785100941327,278.5,3.81269127933096,0.0911511859888269,2,"A3","1166_1_2_A03"
"JR1166_1_CSF_all.fcs.13912",591104,337137.125,349440,163722.045739905,-0.362821520872859,-0.105084817968362,5.26435134203144,4.4388075358307,5.39608891043055,0.0621955097034013,-0.909510977625192,3.42653439171747,0.852985539024116,1.68824626760948,-2.02823884958066,2.97407714072751,278.625,-0.0149386047638363,0.0621955097034013,2,"B3","1166_1_2_B03"
"JR1166_1_CSF_all.fcs.13979",349184,257265.125,152320,116527.556495753,3.76212038134083,0.312298998481512,4.83146142780505,-1.14760785124583,-0.237630771498754,0.0380854887281127,0.0236059389839691,3.20594472987019,0.743015915934887,1.25934186392899,-0.0985169230177239,0.82975276408954,278.875,0.120339003641623,0.0380854887281127,2,"C3","1166_1_2_C03"
"JR1166_1_CSF_all.fcs.14078",527104,283121.125,240128,129811.931245959,0.411555709032894,0.694257102817613,4.71528052654187,4.35069698435219,6.19638595271,0.0890721418305875,1.58513920984936,2.76540516837387,0.299280767361586,-0.365687023737817,2.51606142468067,2.23346474511132,279.125,0.0321402114303473,0.0890721418305875,2,"D3","1166_1_2_D03"
"JR1166_1_CSF_all.fcs.14123",463360,289265.125,199936,128996.224024455,-0.125272586737607,-0.586158359455369,4.80554175974754,3.94400526845358,5.11507392224199,0.104562111519542,-0.531482446253296,1.72303517778869,0.354830451611258,1.08997534969786,-1.2670160847049,1.10437841278052,279.375,0.0603245274404683,0.104562111519542,2,"E3","1166_1_2_E03"
"JR1166_1_CSF_all.fcs.14173",592896,319985.125,310272,150204.611783556,1.21773686328603,1.33702475866666,5.32395397453264,4.52564321869107,5.94474843099945,-0.0789661501605534,1.46127485346063,2.8710265304682,0.604555970407861,1.40705641549011,0.0255366779114036,1.56162444199392,279.5,0.0635382446734828,-0.0789661501605534,2,"F3","1166_1_2_F03"
"JR1166_1_CSF_all.fcs.14235",544000,330481.125,350720,161041.86486925,0.483837137508641,-0.128902352417478,5.71764683937418,4.27222600230372,4.85332031113996,0.0907673812507416,1.78708434291701,2.70591794465112,1.16329972007977,0.639079928886316,-2.26572535775965,2.67925712593708,279.75,0.104402135133918,0.0907673812507416,2,"G3","1166_1_2_G03"
"JR1166_1_CSF_all.fcs.14349",547584,355313.125,244224,140183.065919365,0.398874137452214,0.000255838327735536,5.09494119104069,3.92906034840166,4.51196015757736,0.0440960826532892,0.584754410292391,2.14477761898702,0.310232357901416,1.48607041595081,0.691294785020757,1.85338988898077,280.125,-0.0943050018196918,0.0440960826532892,2,"H3","1166_1_2_H03"
"JR1166_1_CSF_all.fcs.14388",491264,284657.125,215296,130744.168070535,0.248290606557515,1.63631968476793,5.04624800100878,4.0937091514796,5.23101142688227,0.120455409350202,-0.870221958604523,2.89544767309544,0.141957454769207,0.764613192476344,-2.33424947470885,2.78125827048375,280.25,0.154236658220727,0.120455409350202,2,"I3","1166_1_2_I03"
"JR1166_1_CSF_all.fcs.14459",625152,377585.125,265216,142863.246790021,0.6354225390629,1.2224804775736,5.35238873945578,3.89821110723688,6.0953673204571,0.182728115158368,0.582861367990899,3.27943169751045,-0.879583151486406,1.51413398281416,-1.97245090719418,3.95390849794167,280.5,-0.0897017278939793,0.182728115158368,2,"J3","1166_1_2_J03"
"JR1166_1_CSF_all.fcs.14539",517632,318705.125,272640,145193.838851461,0.884684025759335,-0.404788925916991,4.94039103831964,4.46434219103103,5.39252212615864,0.116193420960085,0.208906302056675,2.63614115489251,-0.138670728546606,0.598446559157074,1.53152839400367,2.79698369351483,280.875,0.09344842970065,0.116193420960085,2,"K3","1166_1_2_K03"
"JR1166_1_CSF_all.fcs.14575",505856,293105.125,236544,138668.18107943,0.0382622435303209,0.36731617807652,4.58477056592703,4.55152441024251,5.83098169334853,-0.134547467697535,0.825742074854845,2.54391063653331,-0.0176253028671662,-0.221724883068691,1.57247594074348,2.61943056405989,281,-0.178920732551333,-0.134547467697535,2,"L3","1166_1_2_L03"
"JR1166_1_CSF_all.fcs.14755",570112,307953.125,256768,141697.950759301,0.207664252682032,-1.07655940566461,5.62913239132616,4.12159961313381,5.60498474041066,-0.0105197771086527,1.41510496232166,2.81319178526086,-0.460644203904573,0.610698394655052,-1.36169765602886,3.46915264568374,281.5,0.141025542322879,-0.0105197771086527,2,"M3","1166_1_2_M03"
"JR1166_1_CSF_all.fcs.14810",642816,357873.125,334592,159993.098441602,-0.0502161795167199,0.97666544514777,5.46316462391121,4.29073838788379,3.98179233891617,0.00637726832901018,1.07663010773047,2.52145210847409,0.311158964093154,1.100617532456,-0.818934658191926,2.3708452552205,281.625,0.0214710347517515,0.00637726832901018,2,"N3","1166_1_2_N03"
"JR1166_1_CSF_all.fcs.14863",577024,330993.125,231168,130860.697673607,0.45884475936144,-0.24790868077445,5.25709389133867,4.17599018922483,2.00374379811428,0.0147559270194889,0.265082236451122,2.61565701615505,0.701819550815048,0.505236478861592,-1.1970739149943,0.196993633081863,281.875,0.0985009068322796,0.0147559270194889,2,"O3","1166_1_2_O03"
"JR1166_1_CSF_all.fcs.14996",535552,316401.125,312320,154982.325509507,0.416529517576591,0.613611706738255,5.25582778453216,3.87661013246482,5.25975397529698,0.109197128581442,-1.05967189190675,2.71124666444942,0.568282533163638,0.712822416447508,-2.08492495963749,2.94445645057139,282.25,-0.0200171604081559,0.109197128581442,2,"P3","1166_1_2_P03"
"JR1166_1_CSF_all.fcs.15061",297728,220145.125,144896,119091.207763337,4.00023306728049,0.378485051146554,4.60836498958596,1.75793770427642,0.790005742481478,0.0206608427720562,0.813988842662516,3.39710068940597,0.978648249730183,0.241738124396928,-0.932477318090794,0.87739602888289,282.5,0.167074377991547,0.0206608427720562,2,"P4","1166_1_2_P04"
"JR1166_1_CSF_all.fcs.15175",462080,278769.125,273408,150088.082180484,-0.0981265180065223,-0.583427081798675,4.64720199139197,4.71511883734336,6.11737450160561,-0.0621293549191269,1.57099144033598,3.04475697294248,0.61464650029689,0.20100289598901,-1.64067955995437,2.92594297887114,282.875,0.164092034417105,-0.0621293549191269,2,"O4","1166_1_2_O04"
"JR1166_1_CSF_all.fcs.15255",371200,288241.125,195072,126199.513550728,0.653897889469574,1.08357017279426,5.34492814284917,0.961068194030526,3.09985930606671,4.14629649034904,1.51173297415071,0.0232616837444213,1.31494323943635,-0.739045750647202,5.71323130431849,2.02704504576335,283.125,4.14629649034904,-0.0198591431896315,2,"N4","1166_1_2_N04"
"JR1166_1_CSF_all.fcs.15312",612608,346097.125,345856,155914.562334083,-0.0663960762314839,0.803833207602478,5.11885694602349,4.25737161399177,5.39944114880162,0.118822866243111,0.422830241076984,1.89263067741725,0.437837625635488,0.925609165031769,-1.89733282520342,1.92330857880759,283.375,0.0769755544022858,0.118822866243111,2,"M4","1166_1_2_M04"
"JR1166_1_CSF_all.fcs.15398",415488,259825.125,207104,134240.056162694,-0.093397236821004,-0.83914424481246,4.58905720036608,4.34860580153841,4.49602773183483,0.0493796133499247,0.850987463496744,2.89884476423263,0.052910472875614,1.19520582183451,0.433764621283751,1.47177981196164,283.625,0.0392629099867578,0.0493796133499247,2,"L4","1166_1_2_L04"
"JR1166_1_CSF_all.fcs.15481",562432,343537.125,290304,154632.736700291,0.557651846459543,1.50670245600796,4.59628213476727,4.62264279817636,5.79618043618386,0.0306451376706616,-0.737821511599272,2.98278540165854,1.30210132580052,-0.211369056477459,-1.60850301397713,0.516348951901163,283.875,-0.0411069821699613,0.0306451376706616,2,"K4","1166_1_2_K04"
"JR1166_1_CSF_all.fcs.15561",695552,390385.125,387328,168150.170656641,-1.01172357494261,1.62649560312233,5.50085324565576,4.82016174290301,6.35325942969325,0.0539406734972297,0.883608076372875,3.07266557507052,0.504777811535216,-0.452026644432347,-2.21141239747566,3.25274775088283,284.125,-0.105757168669215,0.0539406734972297,2,"J4","1166_1_2_J04"
"JR1166_1_CSF_all.fcs.15606",575232,381169.125,261632,147874.019722116,-0.0420452772684422,-0.938627046701052,4.96339909988715,4.81252659866545,4.27544018903734,0.0191723332388302,-0.610981928751316,2.59051566990338,-0.962699629225176,0.908952819508986,1.07236483731044,2.00481580441447,284.25,0.183360225619588,0.0191723332388302,2,"I4","1166_1_2_I04"
"JR1166_1_CSF_all.fcs.15746",298752,221169.125,145664,113264.727609738,0.602501603074983,-0.455423821773197,4.64127876702582,2.28737387210316,2.91781380632529,3.37302467504995,1.41005710114048,-0.488451469739018,1.08335488999558,1.57211747476448,5.04894780541331,1.71886043160919,284.75,3.37302467504995,-0.000325367360875281,2,"H4","1166_1_2_H04"
"JR1166_1_CSF_all.fcs.15840",437248,249841.125,250112,145426.898057605,0.698743366974324,-0.888765350970101,5.48138219389593,4.27094305555273,5.64229175679658,0.0888376280911863,-0.175560927958558,3.41970078138669,0.369686126920472,1.30296900537513,-2.25109133482009,3.4972849779573,285,0.20575097060347,0.0888376280911863,2,"G4","1166_1_2_G04"
"JR1166_1_CSF_all.fcs.15991",768000,440049.125,447488,172345.236367232,0.589630351817836,0.366397479513632,5.73442397466758,4.03377751134972,4.0417119533102,0.0619510958912742,-0.49798528473623,3.81110114618554,0.3651579447571,1.4752374339155,-1.71197641277124,2.88899572146388,285.5,-0.0289381400262053,0.0619510958912742,2,"F4","1166_1_2_F04"
"JR1166_1_CSF_all.fcs.16050",631552,358129.125,303104,149039.315752836,-0.0489414409087332,-1.17122136854187,5.54953552692835,4.42322399590351,5.03141640270395,0.208574756024031,-0.979886423431757,2.20430381973927,0.670209716046497,1.3655607463435,-1.85289221156314,3.31134282898129,285.625,0.226732692337314,0.208574756024031,2,"E4","1166_1_2_E04"
