"","FSC-A","FSC-H","SSC-A","SSC-H","CD20","CD56","CD45","CD38","CD138","CD4_IgD","CD14_7AAD","CD19","CD16","CD8","CD3","CD27","TIME","CD4","IgD","Plate","Index","Cell","Cell_type"
"JR1284_1_CSF_all.fcs.1610",279313.96875,250463.921875,67627.6796875,40278.55859375,0.249673359426584,-1.29935640354772,4.36453349062056,-0.723112220839724,-0.467276946676726,-0.0724277715181912,-0.786783024806227,0.645427098608692,-0.798408652966806,5.78113347154287,2.58043827617322,3.23739035615627,63.8404350280762,-0.0724277715181912,-0.479136838012072,3,"L4","1284_1_3_L04","CD8T"
"JR1284_1_CSF_all.fcs.1628",262922.4375,234300.09375,72211.828125,44773.12109375,0.146133470190243,0.20376957568628,4.45162068078526,-0.0199185589611425,-0.162680635140963,4.62568513639901,0.338067937736492,-0.216664284049239,0.578509747857644,0.274490697621932,2.56145557460512,-0.920178241608954,65.0713195800781,4.62568513639901,0.0571895383568652,3,"K4","1284_1_3_K04","CD4T"
"JR1284_1_CSF_all.fcs.1640",281211.71875,241769.359375,87614.5234375,51639.83984375,2.78470120615008,2.08249265143028,5.11098893767247,-0.912695593134589,0.0846693430752841,5.18056527082102,0.679947072512503,-0.638955187972447,-1.31420916466816,4.58842446716583,2.55346192693561,3.63324647301369,65.9732131958008,5.18056527082102,0.638051068564259,3,"J4","1284_1_3_J04","CD4T"
"JR1284_1_CSF_all.fcs.1654",233970.328125,218107.125,75677.75,47947.19921875,0.399695605852642,0.343648527338735,4.71485712369916,-0.950277378000164,-0.0618057971524062,5.00820978412879,1.51981511798997,-0.42343975194906,0.202381273151418,1.04034549819985,3.15980095936229,1.198772373936,67.1441421508789,5.00820978412879,-0.493548214157369,3,"I4","1284_1_3_I04","CD4T"
"JR1284_1_CSF_all.fcs.1666",255699.578125,240964.09375,53866.2734375,31100.16015625,2.88155959055764,0.65018741193353,4.20925819499814,-0.612983157520103,0.362565023540243,1.82493309556025,0.438566670044307,3.17004078867279,1.23762478392377,0.0561612202600438,-0.0982311365661139,1.14485274187616,68.2284774780273,0.0778038652357687,1.82493309556025,3,"H4","1284_1_3_H04","B"
"JR1284_1_CSF_all.fcs.1686",249427.59375,226378.328125,66426.2421875,39940.3203125,3.81968294346101,0.357150768782476,4.01593925849467,-1.07401864199491,0.227017223874457,1.65570334458512,-0.0884358126123424,3.72435744067591,-0.0575176297728248,0.86505924742229,0.58109198121566,0.963273505303559,69.5471343994141,0.459235929574383,1.65570334458512,3,"G4","1284_1_3_G04","B"
"JR1284_1_CSF_all.fcs.1710",277311.6875,243774.171875,162472.125,95052.1640625,1.13360908314826,0.505843617508254,4.39252833559364,-0.322901313112925,-0.88342835545441,5.17189782219102,0.884228928606718,-0.306365425389274,0.470917995655551,-0.388141130206652,2.28007238612477,1.66132450544641,70.8005218505859,5.17189782219102,-0.00506456625925038,3,"F4","1284_1_3_F04","CD4T"
"JR1284_1_CSF_all.fcs.1726",386989.125,302723.125,91644.1328125,55098.3984375,-0.54459794646086,-0.229324135629923,5.48835244862562,0.198323336076141,0.201574189930667,-1.02223396608023,0.0522711916835667,-0.106348434891329,-0.987511461278539,7.04951183924444,2.61882180993721,2.11121018733142,71.9125442504883,-1.02223396608023,0.682199265532648,3,"E4","1284_1_3_E04","CD8T"
"JR1284_1_CSF_all.fcs.1740",331727.84375,275801.6875,71715.578125,43613.921875,-0.108611446729028,0.568383891324504,4.74190979132715,0.916559344620555,-0.482657253373453,5.21692083232678,0.506846725346266,-0.507422257011207,0.179183326994695,0.188792771232553,2.67014630160993,-1.31888303398943,72.9854125976562,5.21692083232678,-0.0237936840811063,3,"D4","1284_1_3_D04","CD4T"
"JR1284_1_CSF_all.fcs.1764",276255.6875,223952.40625,98215.9609375,58180.640625,-0.407069960794481,0.0825778272872616,5.03483827210037,1.54705367925521,0.771949498589826,5.42167255070467,-0.0679878480770266,0.436680924321706,-0.522919161938266,0.991120333278311,3.76478617238172,3.96774829052289,74.1037673950195,5.42167255070467,1.10212074888122,3,"C4","1284_1_3_C04","CD4T"
"JR1284_1_CSF_all.fcs.1780",281771.90625,240017.6875,74418.9921875,43357.44140625,-0.901484198392835,-0.152651465934418,4.79237407151438,0.669516864199078,0.321379986818501,5.06687054652595,1.53806978452076,-1.12731278853036,0.67877480096947,-0.836819660466298,3.1300524098937,1.87906484949107,75.2666244506836,5.06687054652595,0.0981800602956066,3,"B4","1284_1_3_B04","CD4T"
"JR1284_1_CSF_all.fcs.1813",206549.734375,199987.765625,71711.171875,39491.19921875,3.81494291650656,0.713731671095219,3.90820174669909,-1.14530101447145,0.029411023564183,0.314284408740163,-0.231069387232197,3.83422781572403,-0.547984009867471,1.24566049080451,-0.0193956173241382,0.452482168007301,76.9284973144531,-1.10279307985215,0.314284408740163,3,"A4","1284_1_3_A04","B"
"JR1284_1_CSF_all.fcs.1830",348623.34375,289854.328125,75268.828125,45270.3984375,0.595628147445245,0.349526463767738,4.37840007043906,1.30268701361796,-0.00502196833295695,4.37054818457301,0.597653077895334,0.18005938946954,-0.190313426439396,1.54436023186221,1.9074535106675,-0.450838387117006,78.3247299194336,4.37054818457301,0.0090672136826766,3,"A5","1284_1_3_A05","CD4T"
"JR1284_1_CSF_all.fcs.1853",291982.5,250684.5625,79771.546875,45315.19921875,0.462114512692878,-0.709391162553615,4.5899381348062,-0.419492313346487,-0.308643976999574,5.04590186182697,1.31629911129143,-0.030169502445498,0.711232733470022,-0.088239991280306,3.10310310661544,2.52399359715991,79.8616714477539,5.04590186182697,0.0426045905579253,3,"B5","1284_1_3_B05","CD4T"
"JR1284_1_CSF_all.fcs.1873",286042.25,251426,66316.6640625,43103.19921875,0.24755216842684,0.131370773432905,4.54970497155632,-1.07107597550329,-0.765137962310156,4.97061663306811,-0.134352040587955,-0.430901503912969,-0.494278158812736,1.37080046863496,2.99736358603343,1.08916657726466,81.1503143310547,4.97061663306811,0.221740625029557,3,"C5","1284_1_3_C05","CD4T"
"JR1284_1_CSF_all.fcs.1900",292055.5,257596.09375,60723.48828125,35687.6796875,0.394997271189012,-0.0209305159839318,3.87437814144115,0.939089050264497,0.434576747094769,4.19599563902459,0.694041788976147,0.0139210374104534,-0.852254582039079,0.998433023963886,2.60256477365266,2.05500319247855,82.7023773193359,4.19599563902459,0.894440069694468,3,"D5","1284_1_3_D05","CD4T"
"JR1284_1_CSF_all.fcs.1922",295743.875,260482.328125,61975.828125,37235.51953125,-0.24591757954435,0.9635257643489,3.92474015129541,0.518625989843238,-0.265264074380635,4.40291186384371,0.468592828894435,-0.373804444016228,-0.334528470030001,1.39948530051331,2.49349303434054,-1.76267624115889,84.1259918212891,4.40291186384371,0.236226625111584,3,"E5","1284_1_3_E05","CD4T"
"JR1284_1_CSF_all.fcs.1938",291740.5,250256.71875,77546.5859375,42677.6015625,-0.401630396893185,-0.230355840850743,4.77676233918382,2.10302950138481,-0.789900211021094,5.6294771302688,1.74326742721267,-0.0118887755641568,0.757517872149793,0.422370464365262,3.22795873322976,0.70614496205051,85.4991073608398,5.6294771302688,0.144985692667711,3,"F5","1284_1_3_F05","CD4T"
"JR1284_1_CSF_all.fcs.1950",222751.75,220742.484375,51738.3984375,31683.6796875,0.0866140657812949,1.09495071079136,3.93520883479638,-0.617086222546042,-0.452720811486883,4.18984617989759,-0.567978605007451,0.757261087546529,0.561155175327758,0.396826667115361,2.57851718237525,2.54140862484629,86.5429458618164,4.18984617989759,0.590182570007153,3,"G5","1284_1_3_G05","CD4T"
"JR1284_1_CSF_all.fcs.1971",259961.75,219738.96875,111808.8203125,65981.4375,0.357764502841187,-0.489029080305376,4.45351444990458,-0.92963557432215,-0.824574837859754,4.74267390753153,0.161564044446055,0.430615638220071,0.15125664041413,1.61892370981515,2.35029886333359,2.02638018868295,87.8259124755859,4.74267390753153,0.44415832727944,3,"H5","1284_1_3_H05","CD4T"
"JR1284_1_CSF_all.fcs.1990",245175.203125,220987.765625,66501.8359375,39788,-0.254245723643173,1.80528702489178,4.6078566722415,-0.625706061258604,-0.402699870736602,4.98395002930032,1.20530530015786,-0.754584920426104,-0.644303702477889,0.0189792026143482,2.34939433328118,2.14206065337767,89.3404541015625,4.98395002930032,-0.383236075747588,3,"I5","1284_1_3_I05","CD4T"
"JR1284_1_CSF_all.fcs.2012",269610.09375,243152.5625,66442.890625,43438.08203125,1.09023302281126,0.485841538245983,4.4992186913721,-0.877838821979224,0.623861317678211,4.62480538104054,1.74445031023637,-0.0875639146696215,0.323804122271818,1.11871713781416,2.1052943693232,2.4243224452175,90.6146087646484,4.62480538104054,-0.253881215512466,3,"J5","1284_1_3_J05","CD4T"
"JR1284_1_CSF_all.fcs.2039",322801.15625,271811.125,69487.1015625,40715.359375,0.553003504826602,-0.409962345463983,4.67856116116924,0.647080806594013,-1.17757826510307,4.8662864642386,0.371293956990498,-0.377889648552752,-0.771966674185942,0.463505934762303,3.03026691949321,2.77949852684837,92.7419128417969,4.8662864642386,-0.154340755830423,3,"K5","1284_1_3_K05","CD4T"
"JR1284_1_CSF_all.fcs.2059",216762.46875,202029.5234375,85931.609375,52156.16015625,-0.10334914058977,-0.335787540376698,4.62712166574749,-1.42883514040109,-0.0632513052522529,4.84615362364154,0.652659140777228,0.407606137283299,0.523703388394168,-0.599627590248913,3.14115498179227,2.74346141625495,93.744514465332,4.84615362364154,0.512427853350971,3,"L5","1284_1_3_L05","CD4T"
"JR1284_1_CSF_all.fcs.2079",246188.953125,226970.8125,63644.0703125,39338.87890625,0.312867289574784,-0.567341486474664,4.00269975979215,-0.191279445828599,-0.808098764871244,4.98400630483471,0.892609729716388,-0.235024189061991,-0.16808023672207,1.12545203383646,3.26846063369316,2.58379914318867,95.1907958984375,4.98400630483471,0.322415479082802,3,"M5","1284_1_3_M05","CD4T"
"JR1284_1_CSF_all.fcs.2094",251030.671875,234050.328125,60735.40234375,37649.921875,0.455068856622214,0.99817973266822,-0.530728759508766,0.121082829978945,0.441997787978058,4.00383406819018,1.10899922566428,-0.30942803704779,0.196052476815537,0.822393832966938,2.44695479086513,1.66901395547544,96.1115112304688,4.00383406819018,-0.0683962766155177,3,"N5","1284_1_3_N05","CD4T"
"JR1284_1_CSF_all.fcs.2107",279054.46875,242835.609375,64650.6953125,39700.640625,-0.0924744170627047,0.374663400958946,3.89655504797686,0.197364536331321,-0.17672971976099,4.82995530138716,-1.33252361760609,-0.061458109336244,0.446929127366334,-0.328987494082736,2.80805659490198,3.17859142897288,97.1158294677734,4.82995530138716,0.32332509333251,3,"O5","1284_1_3_O05","CD4T"
"JR1284_1_CSF_all.fcs.2128",244822.609375,224972.71875,67052.4375,35628.3203125,0.475366787994788,-0.0621351935146493,4.38970262694118,-0.381709719749544,-0.568858411670614,4.53069219846993,-0.572873011784385,0.601824420092556,0.163852539597157,0.340630949980626,1.90880873744883,3.08336384151476,98.0954666137695,4.53069219846993,0.465985259154176,3,"P5","1284_1_3_P05","CD4T"
"JR1284_1_CSF_all.fcs.2147",213804.609375,203759.9296875,59753.65234375,36850.23828125,-0.103126525908256,-1.4786447686507,4.41309955704914,-0.743616805887274,0.0344087446053871,0.37443669867259,-0.210581275696691,-0.301292377837149,-0.0724695333285506,5.75238148602728,2.24276597998612,3.02476039329931,99.3488311767578,0.37443669867259,0.110267532631298,3,"P6","1284_1_3_P06","CD8T"
"JR1284_1_CSF_all.fcs.2166",268698.0625,249214,75878.296875,46200,0.194177389790255,0.51892623028833,4.75758716322946,-0.151611892620302,-0.837706663468029,5.11967813695069,0.734696899268059,-0.329189949891498,0.378068096000761,1.18218914485969,3.1008463049043,2.76043360447184,100.389007568359,5.11967813695069,-0.123010264168494,3,"O6","1284_1_3_O06","CD4T"
"JR1284_1_CSF_all.fcs.2181",222525.765625,203967.125,164583.796875,117013.1171875,0.603725470773021,1.41125988436519,4.52232341666625,1.48452819740055,0.225822787076349,5.06240431243104,-0.211615966450066,-0.0657876638805432,-0.760447566606924,1.90309646281279,2.38821464089416,1.73621701740593,101.229888916016,5.06240431243104,0.106181830420217,3,"N6","1284_1_3_N06","CD4T"
"JR1284_1_CSF_all.fcs.2200",323140.84375,291161.359375,82362.2109375,44489.76171875,-0.550605112699294,0.876100445285118,4.61285264693136,-0.680516009278238,0.274177885839194,5.29526638974996,1.23919101150915,0.07952133170917,-0.580413825318927,0.448074264818847,2.60537742265204,1.16062461647344,102.153678894043,5.29526638974996,-0.113424578682453,3,"M6","1284_1_3_M06","CD4T"
"JR1284_1_CSF_all.fcs.2212",261974.75,230413.6875,60047.0703125,35702.23828125,0.48392530239415,1.34834180725045,4.33734554606894,-0.183549557926428,0.587053460801795,4.6902673071543,-0.0788432012598959,0.152328325963858,-0.198658531962571,0.440972458187089,2.42597994431155,2.21007012077134,103.214630126953,4.6902673071543,0.684581314092228,3,"L6","1284_1_3_L06","CD4T"
"JR1284_1_CSF_all.fcs.2239",279945.5,245759.921875,54479.7265625,28767.19921875,4.97241067919069,0.514883374252495,4.03447105571986,0.14547035881866,-0.662010529476139,0.263878516911194,0.89156687087984,3.20849151553198,0.913291122988536,-0.0671731440926336,0.295863362394546,2.49607358867939,104.765014648438,0.118298618491834,0.263878516911194,3,"K6","1284_1_3_K06","B"
"JR1284_1_CSF_all.fcs.2267",361732.78125,313758.484375,65751.0234375,33698.55859375,-0.021803410099213,-0.119359998701463,4.30463782403431,-0.0584180156503404,-0.686713114485684,4.79337573376504,0.927273971167322,-0.633900020571729,0.410280996474058,0.176573989282245,2.65429730629801,2.13610524523498,106.295829772949,4.79337573376504,0.0759598737422464,3,"J6","1284_1_3_J06","CD4T"
