X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30
17380.922,-27620.424,26616.541,-16074.687,22079.44,13920.398,-19011.057,-4288.036,11266.749,1175.1676,-10597.766,-8791.053,6291.7817,-622.90717,-5564.6084,6577.878,1292.076,-4676.7236,9615.042,5828.2397,172.96597,-1248.1117,-2286.6536,-3450.9963,-6437.2817,-9407.738,5593.8916,-6106.0474,17102.014,4942.367
20114.545,-16411.963,-7072.02,-1516.9729,-11249.306,-4117.388,-12440.146,-14696.774,-18220.547,-2830.431,-9038.291,17933.867,2704.2776,-13202.866,15792.722,3568.6045,-13467.401,8208.257,2537.5684,-12754.499,49936.938,1193.3047,-27151.5,30121.707,29289.02,-14905.445,-11166.949,2729.3945,4703.507,1094.5728
-253.16077,-29574.426,4706.1763,2601.8018,152.87689,-659.58075,-567.03845,2402.9492,4142.2515,-3271.6272,-2482.6255,519.3626,4190.0757,431.29904,6023.532,1220.0406,2666.3682,-4256.177,-3331.3894,-11522.06,-172.92064,2286.2017,-4880.8604,-7544.0933,-3542.6514,-6371.35,2942.7554,3553.0984,-2647.099,-931.36304
25148.5,-7551.9463,-12316.124,44945.395,28048.861,-20361.314,-22128.092,3603.1558,6043.0044,-23921.156,-5667.956,2200.708,12567.884,8640.896,14513.365,4150.695,4564.766,-17705.652,-2256.152,-8558.495,10561.674,2794.7588,36534.73,-14530.913,45969.047,27524.896,10311.821,1767.086,5978.256,-504.106
34698.973,-3300.9585,-18954.064,-15305.69,908.232,-4444.4893,6356.9175,-849.2363,721.193,-428.63565,2972.0212,-4106.638,5476.002,2113.6206,-6623.559,-4998.43,3786.5713,1513.8356,3895.3909,-2154.5945,4308.927,-3188.4028,-2090.9585,-1086.4204,243.12773,-4003.0925,6886.79,2582.927,-162.47406,-9512.823
551.4805,-6827.724,-1316.4941,-2917.1628,-1122.183,1444.2446,-152.28018,3631.916,6819.5327,-5302.6167,-5055.8833,1828.0773,-839.6296,-5317.54,9228.4,-5107.5376,2864.2356,550.21136,2025.3917,-592.49384,492.9964,-4591.1445,-4651.137,-1845.3438,-3924.047,2020.5929,9078.263,-476.55334,-10654.603,505.69348
-26778.768,-4593.399,-14380.997,-6326.13,5591.503,121.04977,9019.117,5348.824,7809.579,-1884.0592,-2005.5476,1383.0388,-3443.2766,1075.8678,-3286.1033,-2351.2505,-2642.6833,2908.8508,-1589.7513,3479.0886,-391.72275,-2110.7458,1547.6534,2145.4453,1093.4254,1893.1334,-467.92004,-523.90936,3051.176,1236.8944
41663.027,17505.865,-2519.6335,107.25235,-16616.268,7524.111,9161.06,-6581.3037,-661.4199,-6517.878,-10562.735,-5644.101,-7225.8267,26923.686,10624.658,-20745.693,16128.276,13629.552,34460.11,-4484.3354,-29023.814,85372.16,-28092.887,7942.344,13823.796,27733.566,9160.62,-6859.1226,10754.161,5949.1553
12140.228,-26793.23,12809.586,9700.916,-11683.062,18272.906,-30474.604,-25445.4,44408.086,-3724.554,29721.482,22505.686,-9695.814,19428.68,28232.625,18276.135,-6750.826,16484.67,4523.7876,8441.444,-8402.286,-19690.53,-49.397663,9589.281,-3464.9724,-15269.257,52185.39,-1334.8867,51703.43,50011.14
13858.213,-21328.447,-12684.644,1036.8752,-28372.22,-17362.182,-35001.3,57872.508,2279.1235,32449.19,7541.9746,-1044.6743,-11107.639,-6700.9204,11675.536,10630.802,-10025.077,-12862.237,-401.90646,866.2513,172.97606,9985.484,963.04584,-4268.805,-6241.3657,3033.2292,5216.408,-6160.3184,-4572.2993,1120.7596
-25928.516,-4570.4966,-12576.214,-5892.835,6128.8115,1750.4742,6056.4766,4858.805,6412.4746,-1712.1403,-4001.2637,996.86176,-4814.912,1236.649,892.3947,-434.45166,-878.40027,1121.432,-1485.1125,108.907555,-5712.096,-925.3071,6987.6807,10279.43,1434.6355,-3035.946,-1577.1482,-152.97275,4955.052,-1646.8425
29497.99,-6423.236,-14883.34,5347.1265,-6006.8413,14031.962,7734.2935,-2438.905,-2151.6248,5454.263,94.70001,-3571.02,7868.4883,11717.079,-4207.3696,-16537.965,9293.034,8497.834,15834.973,-2962.2642,-5496.3345,37127.473,-11302.942,4014.7295,3552.7637,11131.926,8842.891,-261.51056,3225.4285,-4705.5464
35498.047,-14256.003,-13427.986,98858.45,-9109.983,142405.62,37892.305,3677.0967,-15157.93,70400.92,6206.979,-10650.52,718.02673,-12304.483,-10130.277,-6680.2163,-2511.6248,-4936.9805,-12563.253,22.468214,16288.215,-5778.867,19825.615,4702.8193,-2210.6858,8340.838,-5106.846,-3178.26,642.496,-5359.9185
86244.77,28076.078,-18668.465,-17238.277,-25264.426,-10374.438,-22753.229,53651.33,93.79107,48090.223,7628.8203,-3026.1262,-30473.943,-5499.4565,-3703.4854,-8127.4243,-7389.9834,-6923.261,-635.226,-2451.4373,-3053.167,-164.7493,3939.409,-4747.328,1673.8134,-4008.0454,-907.14294,-8136.367,-4897.925,5263.6025
-24810.846,-3389.347,-16290.207,-9058.847,6955.4854,3130.2334,13822.38,12595.589,14027.907,-489.03104,-6115.1914,7483.6846,-19215.79,458.58972,4383.77,3363.9956,-815.9555,-6969.381,2657.766,-1867.117,3243.7952,-2547.4478,-5885.623,-7405.288,714.40485,9111.264,-565.4492,-3165.4717,-2518.4514,8442.207
2420.3682,-11478.66,2932.9285,18986.715,-12575.689,-2287.2214,-6452.1772,1185.5469,6676.4834,-16337.434,-13107.25,11607.31,-433.06268,11309.844,18610.197,8561.919,5531.718,-9355.812,-338.325,-10615.452,-5418.802,-10424.242,18341.223,-21869.525,56018.41,20584.094,372.60147,7300.5664,-5114.4136,-3459.0237
21771.674,-28192.81,48291.53,-9145.476,12387.22,10038.367,-669.6883,2355.1902,10319.713,-11960.938,19138.566,11990.417,-5175.527,-40727.176,50534.477,-32895.47,18143.125,10494.943,9354.533,9857.738,-587.5902,-2688.739,9540.446,-18847.506,-14219.963,2979.9956,-3598.6704,8.4198,5031.9287,-3182.2869
81842.25,25059.318,-554.8481,-44026.355,17566.791,1364.2018,10826.305,-2428.373,-284.46603,4616.9775,-10107.662,-12883.314,-9815.208,-3436.2654,-24595.186,-12984.624,3887.2122,-4158.8184,8156.94,342.4473,295.51248,-7622.0347,-2225.7004,-3359.7158,7701.639,-3174.2576,4480.0786,8162.8247,8692.545,-4694.452
32680.871,-5200.6035,-15426.698,-7596.4697,-6314.037,-3092.505,6233.4736,-4113.862,-848.1099,-4823.7227,-2850.1372,5173.885,5282.3706,4270.2354,-5221.3696,-2574.7124,-3692.9045,9560.621,13376.733,-7952.1104,4004.5667,10189.345,4353.672,-2861.9648,-7218.428,2009.6948,2000.9015,-882.327,2875.339,-2456.166
3396.9233,-25488.428,-15314.065,-2659.8777,-17433.006,-12889.424,-23979.297,23476.287,-5816.8867,17530.379,-1046.7191,8554.54,4717.7676,-16698.967,7182.1465,2788.7588,-17134.188,3438.851,-2956.3655,3375.0032,34288.703,11392.422,-10300.642,13941.311,9829.056,-1761.3439,-2475.5874,-2773.8738,4870.333,-3537.3184
23219.676,-8829.989,-21358.037,-15309.354,-2532.4656,-5784.8154,11566.085,-6694.096,-4736.2695,5053.024,-6427.406,18880.123,23950.184,-5080.2593,-7079.8247,4868.035,1945.5703,-4261.401,-9390.696,19118.195,-7335.4814,1720.0073,170.71887,-7779.6514,-1271.6171,2282.9006,8300.326,2053.3164,1833.0908,-8668.503
7625.34,-25586.38,3889.4717,26161.87,-23322.545,-3594.846,-1759.587,-4944.165,-882.22504,-17720.502,-12044.042,10972.797,-3000.335,8041.796,-4186.8076,4007.575,-25463.852,26650.44,20238.248,-11221.5205,-4829.8716,-5622.44,26579.273,-13311.012,-14369.028,5632.234,-3803.691,-2079.3694,-4903.0786,-9047.425
37235.984,-5475.1323,-8251.87,-3159.6248,-13879.306,-9810.698,-4394.224,12922.455,1694.0103,6801.757,1985.8514,-500.13968,-5805.416,38.294395,-1934.7408,-2535.6719,-2422.8196,-1746.8577,522.8073,-1529.3131,-1208.1035,-2470.2056,-2843.298,-2696.7434,2231.2498,-4118.9595,3582.9873,334.66818,-978.01135,-1133.6447
30161.24,-8148.1084,-16075.861,20076.629,-7920.449,43060.566,20199.432,-502.95456,-4664.7563,6172.895,11624.417,-15874.234,709.5324,-12380.803,-5105.6377,8106.712,-3679.796,-11453.822,-3848.6816,-3567.329,9202.95,888.7737,6113.8564,-1501.8567,-4876.738,2862.1304,4302.75,-1877.5603,1379.5385,-5091.779
42552.01,-522.14166,-16720.564,-14571.715,-2976.8247,-6341.806,8431.382,-5300.913,-2320.308,1399.6854,-1548.6017,6128.0825,9341.648,-382.77933,-6174.6733,-597.9982,2825.8118,-1184.7168,1608.8086,777.76105,-1250.5256,-1301.0894,1924.2611,-1603.8226,-1683.4413,-3252.5059,5890.8145,1892.7628,430.80493,-5931.6553
-23352.494,-8370.877,-14120.479,-5556.821,5752.6187,2296.3235,7946.418,6251.358,8038.369,-1173.1995,-4967.745,3180.2917,-9721.661,73.99179,5278.326,3174.6255,2095.755,-4842.666,1723.6278,-6057.7505,-3796.1995,773.95935,4094.0066,7894.95,588.76544,-2592.584,701.16223,1132.5087,1198.9648,-5021.4336
40390.125,-1495.0608,-13238.945,-11079.507,-3564.406,-3595.6677,2866.5835,-1799.314,773.6532,-3272.1814,636.8198,-1330.3293,4352.3096,4808.4004,955.22,-2554.282,4835.1475,-1462.8188,5788.4087,-10789.765,5242.3843,-7157.8228,-7733.0635,1755.3363,5132.646,-9975.175,1815.1829,1385.8739,-2085.9114,526.45105
33546.848,-14191.787,10032.93,-21945.73,13013.657,4322.902,-5077.757,5558.975,-182.13208,686.7546,-7107.762,-7819.188,-326.808,-6796.107,-3722.4363,985.85114,11612.737,10728.635,-2784.1077,-3873.6106,3633.0645,2021.9271,3541.0034,-8334.221,-6480.1113,-4518.9756,4266.757,-41.458202,4928.737,-6712.889
9535.967,-23627.334,-4501.879,4163.915,-3742.2605,-1638.509,-622.7978,1383.0096,6651.624,-6560.8633,-4890.114,2611.9446,-1223.6019,4050.5718,6444.7485,2313.0066,4226.7905,-8882.377,3626.35,-9576.614,3144.5825,-2994.0032,-1760.8876,-8255.705,5640.255,-2174.0308,5970.24,2841.1763,308.87006,1119.9591
-22641.17,-7581.325,-11312.09,-9085.274,10016.56,4587.0986,9160.819,5769.7812,7451.168,-655.70013,-7102.7324,5203.8315,-20065.227,600.63184,9359.847,4765.7104,901.7313,-7565.2485,775.5731,-9672.7705,-2781.8677,1445.7273,2458.329,2637.2676,110.40512,-4352.0176,1523.2753,3375.8196,3169.9822,-3521.7434
16575.586,-5633.095,-16381.593,-10594.404,-102.43937,-3260.2654,6014.7407,1876.3455,3527.468,-2256.823,2800.37,-3533.0798,4420.012,433.05472,-6926.2944,-3449.5972,888.0646,1661.6232,1851.2379,831.0155,3424.3713,-1798.2501,-3212.1335,-4509.505,-16.08073,-2687.955,7898.247,2417.3423,2821.0784,-4370.137
64872.453,18252.004,-6248.0405,-2116.2073,-20274.479,-10972.269,11510.946,-14929.9795,-6774.426,-11907.411,-17718.213,20160.041,-6564.964,7061.955,-13711.026,4104.809,-33725.285,32552.63,42433.73,-34876.25,4465.306,1160.5378,48998.92,-15692.977,-36313.996,11687.529,-9186.36,-8346.075,-4562.5522,-280.8964
-22641.01,-10901.985,-16057.81,-5890.172,6778.1953,1454.5651,8714.265,4757.659,7710.818,-1228.048,-4727.996,3311.119,-12252.692,1118.8029,5486.261,2716.3572,1426.4823,-3572.5322,-8.027419,-4742.863,-5328.52,-326.3198,5658.586,9677.025,702.318,-4369.156,-939.2177,1170.3011,2103.2378,-1897.4384
-31650.262,12683.012,-8163.043,-6168.269,5219.491,3209.7449,8017.266,5815.896,7513.318,-612.43634,-5660.4844,2725.2217,-9767.065,2263.256,5634.6313,999.3101,2398.622,-2887.1013,1657.271,-6614.4746,-10105.606,4754.581,7677.35,15264.759,1304.8085,-1896.6276,-2957.6106,-1959.2333,2566.5967,546.96405
6134.433,-19449.65,-14872.321,14673.044,10941.161,-10796.355,-5486.739,2448.3213,4959.2207,-9239.875,-1341.8632,-561.88525,10230.013,2449.4263,3193.0042,1668.278,5249.159,-9998.6875,483.45474,-5664.8867,8365.392,2418.9194,15348.639,-8279.419,19122.639,11335.551,9392.459,3369.3713,1090.5369,-4594.444
28068.133,-15010.323,-358.1624,-282.37704,8748.239,19051.625,3090.3677,300.09912,-101.96137,13765.262,-7051.919,-7412.9683,10107.114,-1562.8436,-11982.059,-9400.24,2652.28,1409.3214,3259.2346,937.84186,2183.7385,-2206.8064,3365.0576,-2301.8953,-1192.8555,-5066.9004,-2710.9492,633.77454,6803.954,-5718.922
16210.843,-8862.21,-13146.141,22183.904,13770.972,-12031.484,-8656.441,-1716.4446,-844.58344,-11797.01,1522.0194,-739.56146,8825.536,5368.3647,344.84708,-2344.577,1174.7412,-2078.6943,-1619.5509,2435.4846,5710.891,6878.8735,-3719.4226,-3541.7422,-9288.466,-4436.9087,1868.4718,2350.0442,-4142.196,3334.3484
12390.487,-18977.982,-8843.698,-7548.077,1728.818,-684.45526,-2919.4753,2082.3494,2438.922,-2049.1006,-5134.461,-5562.124,7245.9106,-3769.8274,-6779.3467,273.6092,8450.157,2659.2083,9156.675,5109.207,5158.216,-3390.2292,-681.03253,-1024.3809,-2394.4722,-2608.1643,7136.2593,35.786663,471.4225,-6921.744
13841.819,-18938.895,-15694.497,-4570.8076,-1716.119,-3820.6824,2598.3801,-153.10808,1367.3925,-2191.6968,1478.513,-2544.8704,8134.6084,1055.5992,-3759.349,-2427.2783,2554.9265,1856.648,3130.7576,-723.7868,3505.332,-527.0929,-725.56445,-591.75,-173.98097,-4607.802,7227.0854,4196.8257,-869.6119,-9402.345
29410.8,-4588.18,-16370.921,-7472.8345,-5565.9194,-2116.2253,7924.129,-2719.257,-637.07513,-4818.2524,-3170.087,2704.8179,2001.582,6342.8823,-5890.578,-5928.8926,-2511.5024,11369.293,15299.677,-4709.721,1703.2788,17646.705,90.82706,-2480.9785,-4071.6604,6493.2715,5067.025,-110.988655,3285.9553,-6217.194
93032.7,6566.4463,67360.375,-48534.633,28794.18,20036.014,-12538.967,-2243.9622,-5220.3794,-7122.7515,-36036.25,2533.3909,-15452.462,-39485.81,19860.08,-22487.588,-13753.6455,21219.455,-14075.628,-1898.9885,27167.34,772.61,-6591.047,22272.3,9031.381,9840.304,187.53645,-2088.4512,-2552.345,785.4813
-28262.945,-923.64496,-12630.153,-5145.3975,4820.8213,2583.216,8742.678,6566.7793,8233.255,-2711.3938,-4841.612,3052.2358,-9489.182,906.3405,1987.4452,1716.2544,-1991.6843,-53.418655,564.9149,-1947.3403,-4064.16,-866.75195,5187.4883,6631.0933,400.428,-170.40602,-1121.2013,-646.457,1754.1646,-2191.899
18204.459,-7533.471,-3119.9553,3532.002,-14341.619,-9593.88,11316.924,-12513.086,2986.729,7679.1113,-17411.299,-1197.69,10097.48,6636.6953,20260.305,10913.666,1869.168,632.491,-2167.8696,13270.119,-10641.926,4643.7075,-4673.5957,-8704.405,3693.806,-1720.6104,1675.8127,-300.3841,5120.592,-3497.2678
-151.9421,-19939.506,33642.19,34069.223,-27720.098,-29986.725,15557.353,-21060.78,-6374.684,5157.923,-7309.7983,25831.486,-23524.795,-12041.986,-26468.346,3071.3777,-23254.697,6382.447,12859.969,-21443.102,467.0052,28.55497,11811.46,-2835.6968,-13285.669,5325.6396,3882.4575,3970.5337,161.63235,3489.7383
64266.055,8516.956,4389.8384,9708.912,4145.651,39617.95,8514.473,-1117.2219,-1652.2283,28267.645,-17677.572,-5219.4707,-2342.19,4109.739,-11771.053,-8314.7705,12804.16,-12884.214,18719.371,-1426.7058,3410.553,-13047.971,-463.40063,2977.4724,2175.6685,-1947.3842,-767.06885,-554.9733,-1742.7048,6406.0454
6283.5215,-38444.992,35717.855,18188.664,-4981.728,-17514.934,8709.466,-660.6039,-16603.654,4938.2656,1390.8871,884.1034,201.15334,10533.576,-19739.432,10817.432,-1345.783,-10285.5205,11423.639,4329.995,-1841.513,-9617.039,-9165.978,17596.016,2110.3909,6239.9023,14100.298,-2589.3967,-5321.858,-80.03739
-1724.9258,-32012.887,4292.576,-19.400875,5251.182,-4877.961,10827.031,13698.543,-11047.283,-358.16437,16344.362,4698.4106,13694.21,24818.748,5275.5127,16205.951,1559.8822,604.2025,6904.183,184.966,5809.237,-7783.0356,-5499.535,11853.513,-6644.698,11042.701,14141.143,-3889.4985,-6344.3164,-10721.519
64826.734,12108.432,-9849.302,-10392.538,-8142.0366,-11224.841,-3845.277,-3413.128,-1667.6045,-7118.201,-3081.153,286.5192,-5935.2515,18411.45,-2081.5847,-15616.499,19380.453,-23311.154,-8085.6963,-4617.602,16142.927,-3200.8542,30908.662,3389.0947,12514.923,9522.482,6071.355,2551.6797,6310.4683,-6030.577
-18080.52,-12017.755,-14782.488,-7349.9233,6458.347,2084.377,8981.365,7307.2344,8880.7295,-958.82794,-4046.244,3512.343,-7648.1196,-340.09494,1150.4382,627.30615,694.34436,-2548.052,1740.7654,192.25702,2438.2144,-1058.1458,-2006.3607,-3093.2515,653.0491,6837.51,1373.7737,-775.6209,591.9046,989.4796
17748.51,-37226.53,46534.934,-3459.581,17978.2,7561.7573,11365.704,30629.324,-27427.082,-8287.825,6141.4634,2391.8657,8247.677,37150.543,7321.563,27989.348,-1400.5594,-2233.8054,28718.992,17758.602,5433.41,-12209.34,-3498.6985,8772.319,3640.235,4013.5884,-2791.07,-7006.784,-5003.5854,5418.577
6775.521,-19839.281,-11879.746,1371.4438,-8929.501,-19719.82,13563.473,-13782.089,6438.2007,19006.123,-9067.329,-27915.13,10236.045,6896.9565,23522.107,7720.877,31.904568,4276.4233,970.9924,9055.401,6547.7534,-6006.239,-3710.0532,-4588.4434,-6457.312,9065.467,-6250.7227,17679.775,6753.822,-6571.4336
48481.164,-475.1349,-13844.045,33080.766,-8900.02,58467.473,20040.227,-7656.9243,-10560.236,47441.633,-18806.248,33755.906,21020.932,1464.5092,4603.852,1066.9064,9056.919,-8142.327,-14187.661,14343.036,-11013.188,-8487.861,6065.1914,-7493.431,-2305.6157,-372.19904,-1963.8033,1977.3527,-684.2274,-513.12085
21674.734,-1499.4508,-8101.7075,25200.201,-178.5753,48392.887,-1603.6827,-12752.413,12431.057,37655.17,14027.3125,11032.963,-1045.9792,12339.551,3182.7212,-1235.3888,4021.436,3053.7727,5690.299,-1918.7849,7388.8066,-11673.224,3150.4905,2595.9097,-1684.1072,-9418.875,20138.045,966.2641,16354.382,19901.562
57465.32,12735.268,-11333.03,-15773.085,-7289.9614,-3632.3755,11232.967,-7094.7036,-3678.7131,953.232,-7971.6416,16817.83,-218.32281,527.59436,549.891,5119.125,5872.4023,-8661.0205,-3288.139,4609.319,-12985.871,-4651.5107,-2226.795,-3484.2444,1698.8486,-3280.858,4735.012,2799.8674,-2830.3994,-3413.5652
12669.794,-10437.406,-14399.926,-4053.3862,-15906.963,-12008.28,-16614.98,28341.281,3260.1787,15007.459,6527.1304,-3945.7092,3922.8052,-4219.115,-2687.37,-1829.9176,-5744.967,-360.08167,-2057.9954,5954.7466,2264.714,2790.0906,-450.40616,-4281.9473,-1839.3105,774.7503,3260.1104,-2938.1501,-1118.796,-110.71053
15098.533,-46790.24,66451.5,11766.078,12643.788,1847.1614,9417.242,-2970.1587,3475.9758,19850.494,-7807.546,-71.63845,-9516.482,-17203.771,-15948.4795,-15734.307,-5849.959,-798.6867,-31681.334,-23301.803,-9324.808,13333.577,-1076.7471,-10125.421,1787.4224,-7992.517,1852.1097,15134.789,7971.799,1242.8094
-22740.014,-6433.387,-15379.412,-6845.754,7178.7334,2596.1602,8716.541,5110.0044,7057.615,-499.25662,-4873.443,4086.2153,-14422.113,365.41162,7301.2334,3258.4502,2910.5828,-5441.955,943.19244,-7182.4756,-6780.8477,177.35165,7045.7944,11254.598,444.336,-3004.193,-2339.4397,176.99261,1080.2822,-1470.9291
44762.273,-9850.664,21432.484,-21452.758,17466.408,15606.306,-7655.1064,3740.7751,331.4612,-380.59967,-19734.703,-11527.692,-3483.7825,-1517.1738,-5468.4316,-2354.6716,-359.39996,-2823.1326,9433.72,2788.8247,-167.78777,-2292.3364,-199.64229,-9660.373,-136.50624,-5245.59,-4560.353,1818.2892,4167.449,18.42902
84574.09,20863.154,-21612.14,-34407.664,-19932.705,-11682.041,28204.092,-27448.016,-22718.61,9208.412,-51101.344,96333.12,26854.676,-36151.867,10775.439,40657.883,-36156.125,3014.7324,-653.06366,1856.6647,45712.918,24216.959,8024.079,16390.627,-12374.335,8534.163,-21790.598,-8989.082,18145.045,18312.969
-2710.5703,-18861.803,-5833.925,5601.5757,-7660.0366,-2009.0674,-66.9603,1097.1456,6297.7856,-6804.462,-419.19742,1969.7968,10359.314,1970.8654,-999.7974,-805.15045,386.54794,2043.9238,1118.3228,-3381.871,4464.598,-4604.9766,-9470.017,-3146.7288,3157.1353,-6956.0146,2802.786,6596.083,-10537.59,4693.706
-31001.707,4197.193,-9362.391,-5206.1313,5003.6533,2077.163,10757.947,7786.5625,9548.458,-1043.6831,-5055.943,4842.2734,-10879.388,412.14627,2023.4424,1765.1964,-803.23254,-3652.4448,1602.1228,-2453.0874,-541.69135,-1169.525,-952.9226,771.29724,1111.7142,2488.738,971.51135,-379.09726,524.5938,2689.5376
42850.02,3698.9321,-19285.357,-18495.318,-12275.941,-11162.357,-9239.427,20402.994,-1456.8723,13723.002,253.5092,3694.6514,2887.2266,-11599.439,-1371.3453,-2469.0212,-11405.363,5255.6226,-2199.0396,1622.9208,26986.885,5814.104,-6825.7954,12635.401,10464.963,-703.74133,-2599.7585,-3622.0437,2531.234,-2951.7415
6050.1694,-10424.505,-1362.7429,11702.7,-17380.023,12034.105,4034.015,467.5691,497.36453,-20617.455,9551.497,-14009.016,3371.3162,-10199.399,4914.8535,16700.281,-5023.002,-13378.678,-2463.295,-4870.7944,747.16547,4541.8677,-2470.0767,-2524.377,-4353.6177,-3986.3652,6409.279,-163.69786,667.62067,909.4767
-21483.668,-10470.969,-17939.248,-7691.5806,7102.9,78.95309,8479.53,4854.9307,7262.9805,-763.1645,-2692.6057,1502.904,-8215.122,1334.8446,337.30084,-1074.7943,-1175.9352,809.27844,-1930.8612,1622.7839,-4224.931,-1309.3314,5436.8896,8028.03,1286.6603,-80.74417,-2420.8706,-1387.0803,3826.1846,2762.5854
-2174.269,-25165.914,5604.02,16100.118,-15860.466,-7107.693,13348.832,-2947.4075,2505.5027,-7663.199,12167.24,-10769.388,4713.6006,-16056.302,-16845.941,5236.1084,-6852.392,-11362.864,-7213.264,-2050.3228,8.044056,5490.4663,-3925.4055,582.2793,-332.09692,-2146.979,12917.45,1753.4309,4865.714,-1037.1942
-21543.324,-8871.104,-12435.267,-3769.7112,4143.543,-455.0683,7281.6514,4054.6838,6743.45,-1084.893,-2463.2517,2035.594,-5750.6772,442.31265,981.316,407.44202,92.20879,-1601.1128,432.18088,-634.36774,-1283.5187,-482.95203,1134.2802,3023.2822,325.29126,-226.33244,402.64957,-288.5177,311.78387,600.8411
58161.36,11797.296,-5392.2695,-3289.9202,-19363.59,-1194.1113,-2758.9902,12664.5625,80.34623,-1486.7272,253.80171,-2500.5063,-15945.838,2749.9949,3332.301,1804.7675,-971.11725,-2602.3079,6303.7993,-6936.5713,-8618.727,12097.93,-8831.678,-5257.611,4603.7812,-237.6009,6035.8477,2564.7332,1950.8724,5941.4126
39792.094,22380.986,-17698.027,48320.57,44770.844,-566.3691,-3158.6953,6741.11,5384.153,2816.976,-519.53595,1978.4396,4181.1313,-1209.2712,1367.4196,450.03107,-3292.6016,569.0896,-269.27155,2850.2488,2886.5815,-1128.6399,-6565.911,-2238.339,-5342.589,-2743.2424,273.74713,-144.57062,176.15335,298.3974
-18098.666,-14055.849,-14198.102,-3566.8284,4482.672,2194.2031,7843.3584,5600.581,8053.991,-1278.2158,-5670.51,4748.058,-12876.49,852.7999,8344.056,5128.0454,2874.629,-6669.7925,3099.8518,-6918.4736,-2121.4746,426.11438,1651.7878,3615.668,-568.522,-2911.9087,2412.7175,3074.4993,1015.9375,-4162.9224
82083.516,37805.97,-15145.4,6008.576,-3246.762,43533.453,23840.916,-2151.9875,-4212.044,29129.764,-3898.3718,662.4367,-12122.414,18227.682,-6435.046,-27340.654,16059.768,6626.292,20182.15,-11603.885,-7563.5874,37312.45,-10682.934,5436.2617,8416.156,18113.668,3214.5151,-3838.1206,75.14496,6421.6997
21178.217,-9491.548,-15784.766,26070.695,16049.79,6329.5405,197.58044,2770.7937,2389.3005,5971.761,-407.37277,213.37918,7892.397,13.694088,590.74554,-1014.46576,1998.2925,-405.32028,2175.3726,-1753.5898,4021.2886,317.00745,-1893.4117,-892.50507,-3054.0066,-4639.844,4212.881,3331.0015,-1475.0574,-6902.6396
60201.242,15651.86,-6590.2876,-8654.938,-16692.332,-7138.824,-6841.1606,14470.469,-143.7515,6889.6377,1550.2979,-463.58023,-9633.755,2455.6108,-691.4297,-3507.2156,-1498.87,-39.13627,1582.4764,-3264.5144,-4129.105,-5642.854,-2154.5486,-1627.4976,3527.561,-5392.74,1064.4515,-1213.9059,-1443.0045,-8.460181
-40851.83,23252.246,4584.484,-2938.6545,3738.198,689.4746,-21984.857,-20491.186,-31403.43,11644.419,7414.196,-1960.6133,-2930.4358,-2602.966,6507.8403,356.17804,797.2127,-2622.958,2651.101,-9593.382,-3448.9246,686.56525,3470.4277,2378.1174,1041.7494,-4406.131,4185.52,1108.7788,3317.7664,-5491.2656
-27455.92,1702.6875,-5751.4175,-3303.3682,4164.475,397.87628,-1344.8756,-915.4076,-1129.5826,1326.2169,-1355.3328,-1267.5083,-1305.657,-394.96576,2993.7747,693.22675,2217.408,-468.79868,-476.81842,-3200.8665,-7541.6685,644.6427,7634.9546,13205.594,-490.69122,-1611.8605,-4313.265,2872.2812,2462.2988,-2338.7295
-18429.035,-12357.034,-12406.372,-1562.4249,2828.431,-1405.1313,-3672.3,-5105.6416,-5697.656,1608.087,1022.7057,-1243.518,-1732.9193,69.45232,4572.326,1310.7601,3058.2363,-2000.7131,1261.9237,-3938.2322,-6280.0474,1168.2346,6670.7334,9566.777,202.57559,-4902.846,-2689.5544,-225.1724,-1613.9905,-1371.8992
-19803.768,-12284.251,-9551.765,-5307.042,7406.602,3798.4075,2778.5063,3704.1196,4656.77,-859.01733,-7769.22,1340.9929,-10071.218,452.47534,9301.53,4311.224,3439.864,-6154.6167,1265.4482,-9095.906,-9198.684,1835.94,11864.4375,14843.019,277.7156,-10391.161,-371.54315,4290.7715,7219.805,-10107.279
-14442.127,-20993.916,-17249.15,-3102.6953,4999.213,-775.08264,446.0438,-2233.4268,-1832.9288,937.84235,-1807.9872,683.11505,-7980.517,-87.10936,7413.3574,3614.2666,4367.381,-3954.697,681.7079,-6753.1143,-8257.877,2284.1194,9837.809,14847.419,-303.09137,-8250.208,-780.83624,2766.8215,1228.9417,-9624.7
-13784.269,-1093.6399,-920.5265,13907.709,32.974,-1178.102,-20893.434,-13257.249,-21179.414,6400.277,2002.5955,-2070.3628,2186.034,-3336.8743,6411.9478,6925.6006,10736.957,-1089.299,8985.151,-6761.7964,-930.299,241.0823,-7361.552,-3730.8352,-6978.7725,-8220.984,3954.4875,1166.1024,-6526.247,627.3196
