"","CellID","initial_size_spliced","initial_size_unspliced","initial_size","n_counts","velocity_self_transition","louvain","root_cells","end_points","velocity_pseudotime","latent_time","S_score","G2M_score","phase","velocity_length","velocity_confidence","velocity_confidence_transition","Cell","singler","excluded"
"168","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_L10.out.bam",564630,59991,564630,942793.44,0.29484922,1,0,0.00128081595590053,0.379700303077698,0.332593198293279,-0.653517587208828,-1.31921827449455,"G1",4543.04,0.869709820107662,0.0353954920125316,"1166_1_2_L10","PC",FALSE
"169","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_L12.out.bam",562191,63650,562191,850967.3,0.23300897,1,0,0.00084475635659784,0.364222288131714,0.341183740864196,-0.752047973970905,-0.70697033985241,"G1",4569.92,0.831731014818527,0.180699557555363,"1166_1_2_L12","PB",FALSE
"170","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_L13.out.bam",570277,38485,570277,939206.75,0.41440636,3,0,2.55394857700583e-05,0.0527580380439758,0.0109935665809302,3.2781724272763,2.00366282420115,"S",8827.26,0.978880402915295,0.0277698655648336,"1166_1_2_L13","PB",FALSE
"171","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_L14.out.bam",1429989,55870,1429989,964297,0.43147737,3,0,7.75942551341761e-05,0.122442364692688,0.00689214226994956,2.4281193812954,1.08580410072395,"S",8928.67,0.965336191790659,-0.00896227462667995,"1166_1_2_L14","PB",FALSE
"172","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_L15.out.bam",1021057,42363,1021057,964280.25,0.42240918,3,0,3.54184370938369e-05,0.0849170684814453,0.02695795565703,1.24738657386805,2.00431165093774,"G2M",8839.67,0.989551872602317,0.007718082890448,"1166_1_2_L15","PB",FALSE
"173","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_L16.out.bam",1462004,56613,1462004,969025.3,0.39756978,3,0,2.79524069976359e-05,0.0626609325408936,0.0155719158420672,2.29384498213446,2.29742945937423,"G2M",8881.61,0.995861820261852,0.0414105642639944,"1166_1_2_L16","prePB",FALSE
"174","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_M02.out.bam",899273,76312,899273,962038,0.24098106,1,0,0.00121418414869957,0.33129894733429,0.265725237559142,-0.793914230691151,-0.919480731895378,"G1",4557.18,0.936160480977654,0.172285244590422,"1166_1_2_M02","PB",FALSE
"175","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_M03.out.bam",1191598,82217,1191598,973430.8,0.25732008,1,0,0.00101911523308899,0.246664047241211,0.204106125822427,-0.737518891682194,-1.44824523023657,"G1",4482.58,0.908338238625039,0.178713745761347,"1166_1_2_M03","PB",FALSE
"176","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_M04.out.bam",1106197,69732,1106197,949800.7,0.31306905,3,0,0.000261452246863562,0.144078075885773,0.0229173521907066,1.22217032135928,-0.456351739007073,"S",5391.28,0.649172695584335,0.135061395318831,"1166_1_2_M04","PB",FALSE
"177","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_M05.out.bam",1227445,60309,1227445,982779.7,0.3919993,3,0,9.39896237109338e-05,0.134176194667816,0.00234681467676424,2.26741823304856,-0.0449187356072507,"S",8984.76,0.964852595026477,0.0333234431067173,"1166_1_2_M05","PB",FALSE
"178","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_M06.out.bam",636594,140983,636594,923138.7,0.3095859,0,0,0.598614187695121,0.974999248981476,0.938405096722792,-0.523855823298362,-0.593999849568616,"G1",1305.86,0.863860819569511,0.0302897369196745,"1166_1_2_M06","MBC",FALSE
"179","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_M07.out.bam",1043462,99818,1043462,969431.9,0.29890484,1,0,0.00116699841694453,0.298425495624542,0.240333496824222,-0.978256308195184,-1.01807907594217,"G1",4432.58,0.919232221114426,0.132350170007148,"1166_1_2_M07","PB",FALSE
"180","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_M08.out.bam",1147649,70101,1147649,909692.56,0.3694912,3,0,0.000154999153437771,0.119788467884064,0.0225742318517301,0.959453293152876,1.60952263565751,"G2M",8921.43,0.924625650035543,0.0824262656161868,"1166_1_2_M08","PB",FALSE
"181","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_M09.out.bam",1081507,90763,1081507,929486.5,0.2620348,1,0,0.00140205358505553,0.328775823116302,0.261225447953999,-1.12146700026598,-1.27064500413499,"G1",4504.82,0.945986426741194,0.0292549755203256,"1166_1_2_M09","PC",FALSE
"182","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_M10.out.bam",694286,160089,694286,911408.6,0.3114515,0,0,0.279258655297469,0.982389986515045,0.939134912480919,-0.348477229466008,-0.494840304486386,"G1",1303.87,0.860836711418331,0.0571678127317091,"1166_1_2_M10","MBC",FALSE
"183","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_M11.out.bam",1685047,101765,1685047,954596.8,0.4170538,3,0,3.24945913501677e-05,0.112997651100159,0.0117223875329667,1.9949223304672,0.86186713141364,"S",8901.63,0.995264800006514,0.0307492446245325,"1166_1_2_M11","PB",FALSE
"184","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_M12.out.bam",789626,50722,789626,991149.56,0.2806918,1,0,0.00156534600072884,0.356483578681946,0.297606945423167,-1.15859428313265,-1.02645042307742,"G1",4620.67,0.952347681911467,-0.00451734327726803,"1166_1_2_M12","Undefined",TRUE
"185","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_M13.out.bam",1054630,340332,1054630,959945.6,0.3814913,0,0,0.167779630334003,0.962828457355499,0.938909005117272,-0.424985346267853,-0.473633667799804,"G1",1305.42,0.832116942541573,-0.0347294610502705,"1166_1_2_M13","Undefined",TRUE
"186","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_M14.out.bam",364828,63667,364828,973965.44,0.3305841,0,0,0.467912455681795,0.986735224723816,0.930385127620842,0.0547921410372425,-0.570857377095265,"S",1333.88,0.822448243257797,0.0466023924590318,"1166_1_2_M14","Undefined",TRUE
"187","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_M15.out.bam",971465,85155,971465,949669,0.37161082,3,0,8.89249521049219e-05,0.128080606460571,0.00433017311490107,2.44545330570693,0.397647663494488,"S",8974.1,0.949522524919091,0.0467791199612109,"1166_1_2_M15","PB",FALSE
"188","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_M16.out.bam",1200494,57312,1200494,949944.75,0.42814907,3,0,5.47903843733006e-05,0.0899550914764404,0.00399739284681377,2.77695660798446,0.862492360295476,"S",8919.15,0.995225474056018,0.0031997105387175,"1166_1_2_M16","PB",FALSE
"189","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_N01.out.bam",1508669,102883,1508669,975397.56,0.26069748,1,0,0.00100352457797624,0.24329549074173,0.202681066437953,-1.11200822922697,-1.26475556605571,"G1",4557.38,0.913231404239451,0.190554062202366,"1166_1_2_N01","PC",FALSE
"190","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_N02.out.bam",1785432,106907,1785432,924032.8,0.4253779,3,0,3.93585292169596e-05,0.115343451499939,0.00640651198206402,2.51294427316723,1.26333526576961,"S",8902.41,0.946993673277416,0.00634021226412762,"1166_1_2_N02","PB",FALSE
"191","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_N03.out.bam",1275630,62200,1275630,960895.3,0.41854626,3,0,2.65610358085776e-05,0.0534094572067261,0.0249437245978076,2.55878466220205,1.96561330503172,"S",8835.85,0.99243769820522,0.0321191648599232,"1166_1_2_N03","PB",FALSE
"192","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_N05.out.bam",1054246,55716,1054246,942939,0.37462947,3,0,3.51370460248676e-05,0.10716187953949,0.0111930448780799,1.91811466280832,1.27453002414188,"S",8941.62,0.994876864425231,0.0752592902873653,"1166_1_2_N05","PB",FALSE
"193","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_N07.out.bam",671597,60812,671597,793105.56,0.33970764,1,0,0.00102116725226761,0.430571496486664,0.375279951223905,-0.990834185790059,-0.868176602887678,"G1",9398.9,0.317382278606226,0.0691436447476549,"1166_1_2_N07","PB",FALSE
"194","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_N08.out.bam",901692,183687,901692,939005.2,0.30685627,0,0,0.147352706609779,0.988289833068848,0.927358282385626,0.038659104375935,-0.694077810296067,"S",1727.46,0.676201118068993,0.0965595321089019,"1166_1_2_N08","MBC",FALSE
"195","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_N09.out.bam",722820,67843,722820,984025.9,0.2502406,1,0,0.00131039053354216,0.346274733543396,0.281016619161523,-1.26681128736324,-1.18663933427484,"G1",4517.56,0.931014105965173,0.0690018381657446,"1166_1_2_N09","PB",FALSE
"196","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_N10.out.bam",814063,123448,814063,969918.6,0.32321674,1,0,0.00118954837862205,0.357585370540619,0.318491254061766,-0.732078383519099,-1.09194391697377,"G1",4420.57,0.920555923876956,-0.0528399358777301,"1166_1_2_N10","PC",FALSE
"197","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_N11.out.bam",821005,135135,821005,922418.44,0.19930786,1,0,0.000853390646253467,0.352237284183502,0.339912861337199,-0.90085625146145,-0.686279706697206,"G1",4486.35,0.841150059801706,0.251242412863588,"1166_1_2_N11","PB",FALSE
"198","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_N12.out.bam",1173485,91486,1173485,959234.1,0.19452348,3,0,0.000346282771232298,0.108129143714905,0.0449964818611737,-0.414116107978948,2.51039524250202,"G2M",5672.17,0.694958789246334,0.218467925255229,"1166_1_2_N12","PB",FALSE
"199","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_N13.out.bam",1202144,87069,1202144,959517,0.4115814,3,0,3.60953089681318e-05,0.0745536684989929,0.010278780033389,2.39638677488601,1.33848316948693,"S",8883.52,0.979023300556131,0.0269481927256177,"1166_1_2_N13","PB",FALSE
"200","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_N14.out.bam",543312,56739,543312,983508.3,0.23558873,1,0,0.00096157811984611,0.32860141992569,0.287872647314093,-1.16599859338142,-1.06205255212011,"G1",4518.91,0.97860366364394,0.135122016941037,"1166_1_2_N14","PC",FALSE
"201","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_N15.out.bam",523109,304065,523109,920239.25,0.11696255,0,0,0.0333537512082089,0.858292877674103,0.891796313898936,-0.290734939511404,-0.500044122042957,"G1",1541.71,0.805679352315517,0.298727457483828,"1166_1_2_N15","MBC",FALSE
"202","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_O02.out.bam",1096094,90764,1096094,896644.94,0.31156725,1,0,0.00132669359439563,0.355230510234833,0.293560217758276,-0.899801993449795,-1.01118370863768,"G1",4513.26,0.981601153366158,-0.0630108918064326,"1166_1_2_O02","PB",FALSE
"203","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_O03.out.bam",1223237,65103,1223237,968180.4,0.40085727,3,0,5.42949976334216e-05,0.140771210193634,0.00393105710315052,2.51459994108781,0.284446816831022,"S",8947.27,0.981609578431591,0.0336514258463559,"1166_1_2_O03","prePB",FALSE
"204","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_O04.out.bam",748890,56417,748890,992025.44,0.24524668,1,0,0.00136845550811724,0.380688786506653,0.323196757420188,-0.638971929964812,-1.10374534473763,"G1",4480.41,0.888812830884251,0.0639676675817878,"1166_1_2_O04","PB",FALSE
"205","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_O06.out.bam",516665,42293,516665,988286,0.19586387,1,0,0.00128911105677704,0.353492021560669,0.282442105247177,-1.04476675636394,-1.15467882371164,"G1",4553.1,0.957005071445029,0.265357645509504,"1166_1_2_O06","PB",FALSE
"206","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_O08.out.bam",774793,74911,774793,953082.06,0.24834378,1,0,0.00125310288436412,0.360183894634247,0.302756694319898,-0.147724261331718,-0.949518234665329,"G1",4542.45,0.9825958825758,0.188933666624741,"1166_1_2_O08","PC",FALSE
"207","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_O09.out.bam",1309825,106245,1309825,973245.56,0.4416948,3,0,6.84642210989995e-05,0.0694296360015869,0,2.60009391299857,0.843040366645332,"S",8923.18,0.979167069044285,-0.011188931244045,"1166_1_2_O09","PB",FALSE
"208","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_O11.out.bam",818369,96741,818369,883468.56,0.17779914,1,0,0.000833640426474397,0.34494960308075,0.331809647944158,-1.18577667167753,-0.932978932492368,"G1",4480.07,0.853768008275237,0.26742410689048,"1166_1_2_O11","PB",FALSE
"209","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_O13.out.bam",539866,195185,539866,942293.25,0.37326884,0,0,0.429590355350768,0.975356578826904,0.950866472393495,0.203747484596278,-0.0819603163916786,"S",1312.3,0.84806956155674,-0.0221714803128068,"1166_1_2_O13","MBC",FALSE
"210","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_O15.out.bam",1170049,6262,1170049,892021.2,0.2583233,1,0,0.000677313129731564,0.25846129655838,0.262423118940823,1.78699610974876,0.483289316538218,"S",4282.71,0.760889260821647,0.182864736679755,"1166_1_2_O15","PB",FALSE
"211","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_O16.out.bam",467360,31663,467360,974190,0.31445524,1,0,0.00118421594141608,0.319953918457031,0.253789137333264,-0.845230256913099,-1.05214438910957,"G1",4547.15,0.928259675650834,-0.0761432666702054,"1166_1_2_O16","PB",FALSE
"212","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_P03.out.bam",912747,68952,912747,962556.06,0.26526722,1,0,0.00102146373772405,0.239903688430786,0.196912174283039,-0.878521852588973,-1.37619922354415,"G1",4556.01,0.863252193299152,0.159090813505803,"1166_1_2_P03","PB",FALSE
"213","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_P04.out.bam",636818,146733,636818,941737.6,0.3829715,0,0,0.0809633320227984,0.985131204128265,0.944272003145538,-0.143770636682925,-0.591627733449678,"G1",1255.53,0.803442305216988,-0.00728055875484178,"1166_1_2_P04","MBC",FALSE
"214","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_P05.out.bam",1205059,68128,1205059,955385.8,0.40157652,3,0,2.31914718309092e-05,0.0851175785064697,0.0272427730459764,1.12976549716299,2.04228778873478,"G2M",8872.55,0.991652973431294,0.0421034990198062,"1166_1_2_P05","PB",FALSE
"215","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_P06.out.bam",740939,52611,740939,973238.5,0.26691663,1,0,0.00118708443653746,0.35337221622467,0.27556462809027,-1.07800727034094,-0.948499098339596,"G1",4544.31,0.982777826205168,0.102281054423364,"1166_1_2_P06","PB",FALSE
"216","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_P07.out.bam",765476,130020,765476,970877.25,0.215258,0,0,0.138159231801972,0.980057835578918,0.92428157380556,-0.370913811112726,-0.546808092658584,"G1",1308.49,0.855836370385145,0.19523202615154,"1166_1_2_P07","Undefined",TRUE
"217","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_P09.out.bam",1256449,94197,1256449,982610.9,0.3618788,3,0,0.000208357396346905,0.190966367721558,0.0163264633666072,1.87753647514012,-0.915867095809799,"S",5414.73,0.669794908097227,-0.000306476135463962,"1166_1_2_P09","PB",FALSE
"218","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_P10.out.bam",861261,233315,861261,974566.2,0.22801267,0,0,0.0419957085915012,0.980363011360168,0.922486986506921,-0.487659350047542,-0.625629213908771,"G1",1414.8,0.858937867817047,0.103653095613985,"1166_1_2_P10","MBC",FALSE
"219","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_P11.out.bam",575947,58679,575947,950522.56,0.32234162,1,0,0.00112896851863657,0.364776074886322,0.31253300538181,-1.10773273566894,-1.05095976150788,"G1",4488.36,0.929288391406151,0.0330636219800924,"1166_1_2_P11","PC",FALSE
"220","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_P12.out.bam",974495,69255,974495,979337.1,0.35226414,1,0,0.000952455132800945,0.319563925266266,0.223064513428597,1.18977071768464,-0.875380900529054,"S",4428.63,0.906913553583455,0.0525619155620972,"1166_1_2_P12","PB",FALSE
"221","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_P13.out.bam",282977,99042,282977,931097.56,0.31352484,0,0,0.261842678708059,0.988452553749084,0.921985368157575,0.437226328004563,-0.59771830176448,"S",1383.96,0.842982571483456,0.0689305556733291,"1166_1_2_P13","MBC",FALSE
"222","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_P14.out.bam",478276,64906,478276,971995.3,0,1,0,0.00128922433950878,0.361818194389343,0.336804149210459,-0.360570659765033,-0.879128522271509,"G1",1945.57,0.418071898480097,0.562430904645542,"1166_1_2_P14","PC",FALSE
"223","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_P15.out.bam",1213799,83010,1213799,942532.8,0.43761557,3,0,9.53357599723404e-05,0.0700839161872864,0.0181413281121907,2.40726869130214,2.42387570217923,"G2M",8793.48,0.970688489340349,-0.0020853354558744,"1166_1_2_P15","PB",FALSE
"224","onefilepercell_JR1166_1_1_B02_and_others_N8PVQ:JR1166_1_2_P16.out.bam",740294,58473,740294,986110.9,0.32236654,1,0,0.00131316452131159,0.352643609046936,0.300113223391155,-0.955165605800208,-1.27053442903467,"G1",4468.52,0.981980671387999,0.00404066105681179,"1166_1_2_P16","PB",FALSE
"225","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_1_A05.out.bam",344836,106164,344836,996282.56,0.26862913,0,0,0.520214031500755,0.985218167304993,0.99589449322989,-0.185778276617312,-0.437701475029593,"G1",1383.75,0.827727150871031,0.153102182876459,"1227_1_1_A05","MBC",FALSE
"226","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_1_B08.out.bam",887380,313949,887380,972543.9,0.3853256,0,0,0.286770426181769,0.9661465883255,0.975207987269445,-0.457712863041804,-0.451853725179896,"G1",1210.23,0.831810865491145,-0.00959214161912241,"1227_1_1_B08","MBC",FALSE
"227","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_1_C06.out.bam",856992,414512,856992,985568,0.34030777,0,0,0.333269151447495,0.966911911964417,0.999549002983425,-0.309633788536225,-0.100441280356399,"G1",1271.61,0.831611423878208,0.070263760762263,"1227_1_1_C06","MBC",FALSE
"228","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_1_D15.out.bam",1413010,373531,1413010,947948.06,0.3285969,0,0,0.992323768147209,0.981911540031433,0.942560768285508,-0.635098307427754,-0.465468651109988,"G1",1280.89,0.834320973952431,0.00745407587785317,"1227_1_1_D15","Undefined",TRUE
"229","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_1_E05.out.bam",967879,263829,967879,958947.44,0.35863903,0,0,0.668076508705143,0.962439358234406,0.95046166697422,-0.308825801288005,-0.612878164514765,"G1",1261.72,0.853236699717922,0.00533051942201992,"1227_1_1_E05","MBC",FALSE
"230","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_1_F04.out.bam",1315466,124396,1315466,944165.75,0.353286,2,0,0.000789017414864509,0.413203001022339,0.385703258844244,-1.02193719973931,-0.871784884220845,"G1",4409.85,0.674129637467707,-0.119331672722547,"1227_1_1_F04","PB",FALSE
"231","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_1_G08.out.bam",956208,388487,956208,952755.25,0.32840973,0,0,0.349075157561086,0.962240099906921,0.993566564132405,-0.0242819897705895,-0.649440903813989,"G1",1208.57,0.844117940844555,0.0655945782672087,"1227_1_1_G08","MBC",FALSE
"232","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_1_H05.out.bam",1410645,246715,1410645,943437.44,0.32010588,0,0,0.34329134930478,0.994479238986969,0.927609222368252,0.0849752435716099,-0.411179828643799,"S",1399.54,0.868301433124997,0.0458149928618154,"1227_1_1_H05","MBC",FALSE
"233","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_1_H12.out.bam",1319010,372523,1319010,941907.3,0.24842383,0,0,0.576429581506228,0.98816841840744,0.972585683590908,-0.46767530154225,-0.00533798449748268,"G1",1248.53,0.835770371318653,0.151649830446593,"1227_1_1_H12","MBC",FALSE
"234","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_1_H18.out.bam",738568,345507,738568,973575.56,0.35484362,0,0,0.389910967855507,0.958556771278381,0.997323620863301,-0.332870903222457,-0.245466543317915,"G1",1236.14,0.794873313585744,-0.0109618848608521,"1227_1_1_H18","MBC",FALSE
"235","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_1_J08.out.bam",1524625,250826,1524625,946404.75,0.29144263,0,0,0.567411513393091,0.985762119293213,0.926629025377104,-0.569436982323892,-0.11213199426462,"G1",1350.66,0.827988077081208,0.0754896650750263,"1227_1_1_J08","Undefined",TRUE
"236","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_1_K05.out.bam",803409,176837,803409,950789.25,0.28861925,0,0,0.651611894618349,0.98538476228714,0.950011498622996,-0.411669811676178,-0.225701565785451,"G1",1342.18,0.809080035421188,0.0994396327740174,"1227_1_1_K05","MBC",FALSE
"237","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_1_K07.out.bam",507413,238886,507413,953226.8,0.27058524,0,0,0.447003671884175,0.983976900577545,0.997121133135783,-0.291234033482529,-0.199502592580812,"G1",1226.34,0.828812831681476,0.14326936477269,"1227_1_1_K07","MBC",FALSE
"238","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_1_M19.out.bam",1280157,64989,1280157,937385.75,0.25999308,1,0,0.00103157933155629,0.230884313583374,0.202684253782529,-0.96557829164741,-1.51624223648965,"G1",4531.25,0.873041247724598,0.176390453191092,"1227_1_1_M19","PB",FALSE
"239","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_1_N02.out.bam",1426142,81423,1426142,966133.4,0.47208557,1,0,0.00122194301425692,0.325138211250305,0.29517408626256,-1.0123070617982,-1.05152281683844,"G1",4375.01,0.972442073125551,-0.182197028897986,"1227_1_1_N02","PC",FALSE
"240","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_A02.out.bam",583655,106968,583655,1012518.9,0.3912922,0,0,0.53151822448829,0.977494478225708,0.983960931636037,-0.395587905992234,-0.0721307153100366,"G1",1217.51,0.791092276113444,-0.0530581928940508,"1227_1_2_A02","MBC",FALSE
"241","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_A04.out.bam",1389844,32486,1389844,933957.8,0.22104597,3,0,0.00030232175076448,0.107974946498871,0.0559231259209786,0.633946227389435,2.62067634651253,"G2M",5627.26,0.756886035593244,0.194192690281598,"1227_1_2_A04","PB",FALSE
"242","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_A05.out.bam",1853363,146272,1853363,997563.56,0.22680135,0,0,0.404018102908261,0.99142861366272,0.929833166356823,-0.443848661196272,-0.575298831162152,"G1",1388.44,0.880327257073471,0.181663023683776,"1227_1_2_A05","Undefined",TRUE
"243","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_A06.out.bam",777912,44028,777912,985059.6,0.26071525,2,0,0.00102810606593961,0.379625856876373,0.378045224304756,-0.837148278054585,-0.796547086389215,"G1",4272.68,0.682137987879444,0.137015605641053,"1227_1_2_A06","Undefined",TRUE
"244","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_B02.out.bam",1281603,262330,1281603,967043.94,0.4195685,0,0,0.272243414845924,0.965208172798157,1,-0.0663156153765012,-0.445154097810522,"G1",1436.64,0.726417029718006,-0.0213267129451688,"1227_1_2_B02","MBC",FALSE
"245","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_B06.out.bam",319216,46405,319216,981589.56,0.2525233,0,0,0.415990215926559,0.987530112266541,0.992643394344635,-0.0269000031876325,-0.484628734234217,"G1",1355.46,0.848058604396213,0.175906252299685,"1227_1_2_B06","MBC",FALSE
"246","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_B07.out.bam",1666149,68895,1666149,993210.7,0.35548398,2,0,0.000835283983204486,0.410840928554535,0.409042930867329,-0.977656055613106,-0.803237933940716,"G1",12564.44,0.678082043414539,0.0909727314076536,"1227_1_2_B07","PB",FALSE
"247","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_B08.out.bam",1259232,44971,1259232,953154.9,0.21953768,3,0,0.000281222536877362,0.195020079612732,0.0626141904189699,2.42874339687386,0.772373571481791,"S",4640.04,0.722209620983013,0.223454815234593,"1227_1_2_B08","PB",FALSE
"248","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_C02.out.bam",1441273,355008,1441273,992085.5,0.3454184,0,0,0.380880012082352,0.96134090423584,0.980184866319415,-0.542222600318118,-0.250617398442449,"G1",1255.04,0.83348741568136,0.0425761715228458,"1227_1_2_C02","MBC",FALSE
"249","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_C04.out.bam",1421586,41253,1421586,933057.5,0.36354312,2,0,0.00106446206538074,0.421233713626862,0.398966175260945,-0.40107954162419,-0.632423065804147,"G1",12024.82,0.567634499352277,0.0858874205697763,"1227_1_2_C04","PB",FALSE
"250","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_C07.out.bam",1000597,73361,1000597,1003266.06,0.37125826,0,0,0.327679965544981,0.950583040714264,0.967502340533254,-0.187359743692404,-0.385318789933179,"G1",1167.5,0.801955965657136,0.0134229909140914,"1227_1_2_C07","MBC",FALSE
"251","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_D02.out.bam",638662,63647,638662,1018397.44,0.22555438,0,0,0.465699083305931,0.986956357955933,0.966217487689371,-0.168691967243335,-0.210269759796761,"G1",1350.76,0.78458659955911,0.191236941500937,"1227_1_2_D02","MBC",FALSE
"252","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_D03.out.bam",921505,43291,921505,931417.44,0.38312775,2,0,0.000788879538899022,0.447081029415131,0.422638687918342,-0.699134856322936,-0.855578168662819,"G1",11827.73,0.693490812597455,0.0485054873092573,"1227_1_2_D03","PC",FALSE
